"year","STATE","SEN","GOV"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","D","R"
1998,"21","D",NA
1998,"21","D","D"
1998,"21","R","D"
1998,"21",NA,NA
1998,"21","D","D"
1998,"21","D","Other"
1998,"21","D","R"
1998,"21","D","R"
1998,"21","D","D"
1998,"21","R","D"
1998,"21","D","R"
1998,"21","D","R"
1998,"21","D","R"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21",NA,NA
1998,"21","D","R"
1998,"21","D","R"
1998,"21","R","R"
1998,"21","D","R"
1998,"21","D","R"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","R"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","R"
1998,"21","R","R"
1998,"21","D","R"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","R"
1998,"21","R","R"
1998,"21","D","R"
1998,"21","R","R"
1998,"21","D","R"
1998,"21","R","R"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","R","R"
1998,"21","D","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","R","R"
1998,"21","R","R"
1998,"21","D","R"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","D","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","R"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","D"
1998,"21",NA,"R"
1998,"21","D","D"
1998,"21","D","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","R","R"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","R"
1998,"21","D","D"
1998,"21","D","R"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","R","D"
1998,"21","D","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","R"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","R"
1998,"21","D","D"
1998,"21","D","R"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","D","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","R","R"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","R","R"
1998,"21",NA,"D"
1998,"21","R","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D",NA
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","R"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"21","D","D"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"Other"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"Other"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"Other"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"Other"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"Other"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,NA
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,NA
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,NA
1998,"22",NA,"Other"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"22",NA,"R"
1998,"22",NA,"D"
1998,"22",NA,"D"
1998,"22",NA,"R"
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"31",NA,NA
1998,"33","D","Other"
1998,"33","D","D"
1998,"33","D","R"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","D","Other"
1998,"33","D","D"
1998,"33","D","R"
1998,"33","R","D"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","D","Other"
1998,"33","R",NA
1998,"33","R","R"
1998,"33","D","Other"
1998,"33","R","Other"
1998,"33","D","R"
1998,"33","D","Other"
1998,"33","R","Other"
1998,"33","R","R"
1998,"33","D","Other"
1998,"33","D","R"
1998,"33","R","Other"
1998,"33","D","R"
1998,"33","D",NA
1998,"33","D","R"
1998,"33","R","R"
1998,"33","D","R"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","D","Other"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","R","Other"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R",NA
1998,"33","D","Other"
1998,"33","D","R"
1998,"33",NA,"R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","R"
1998,"33","R","R"
1998,"33","R",NA
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","R"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","D","Other"
1998,"33","D","R"
1998,"33","D",NA
1998,"33","R","R"
1998,"33","D","D"
1998,"33","R","R"
1998,"33",NA,"R"
1998,"33","R","D"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","R"
1998,"33","D","Other"
1998,"33","D","R"
1998,"33","R","R"
1998,"33","D","R"
1998,"33","D","D"
1998,"33","D","R"
1998,"33","D",NA
1998,"33","D","R"
1998,"33","D","R"
1998,"33","D","Other"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","R","Other"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","D"
1998,"33",NA,"D"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","R"
1998,"33","D","R"
1998,"33","D","R"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","R","Other"
1998,"33","D","D"
1998,"33","D","R"
1998,"33","D","R"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","D","R"
1998,"33","D","R"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D",NA
1998,"33","D","R"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","Other"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","D","Other"
1998,"33","D","D"
1998,"33","D","Other"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","Other"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","R"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","D","R"
1998,"33","R","R"
1998,"33","R","Other"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","D","Other"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","Other"
1998,"33","D","R"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","R",NA
1998,"33",NA,"Other"
1998,"33","D","D"
1998,"33","D","Other"
1998,"33","D","Other"
1998,"33","D","Other"
1998,"33","R",NA
1998,"33","D","Other"
1998,"33","R","Other"
1998,"33","D","Other"
1998,"33","D","Other"
1998,"33",NA,"Other"
1998,"33","R","R"
1998,"33","D","Other"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","Other"
1998,"33","R","Other"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","D","R"
1998,"33","D","Other"
1998,"33","D","R"
1998,"33","D","R"
1998,"33","D","R"
1998,"33","D","R"
1998,"33","D","R"
1998,"33","R","R"
1998,"33","D","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","R"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","D","R"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","R"
1998,"33","D","R"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","Other"
1998,"33","D","Other"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R",NA
1998,"33","D","D"
1998,"33","D","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","Other"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","D","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","R"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","D","Other"
1998,"33","D","Other"
1998,"33","R","R"
1998,"33","D","R"
1998,"33","R","R"
1998,"33","D","Other"
1998,"33","D","Other"
1998,"33","D","D"
1998,"33","D","Other"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","D","R"
1998,"33","R","R"
1998,"33","R","D"
1998,"33","R","Other"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","Other"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","D","Other"
1998,"33","D","R"
1998,"33","R","R"
1998,"33","D","R"
1998,"33","R","Other"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","R"
1998,"33","D","R"
1998,"33","D","R"
1998,"33","R","R"
1998,"33","D","R"
1998,"33","R","D"
1998,"33","D","R"
1998,"33","R","R"
1998,"33","R","Other"
1998,"33","D","R"
1998,"33","R","R"
1998,"33","D","R"
1998,"33","D","Other"
1998,"33","R","R"
1998,"33","D","Other"
1998,"33","D","Other"
1998,"33","D","R"
1998,"33","D","R"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","R","D"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","D","R"
1998,"33","R","R"
1998,"33","D","Other"
1998,"33","D","R"
1998,"33","D","R"
1998,"33","Other","Other"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","R"
1998,"33",NA,"R"
1998,"33","R","D"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","R","Other"
1998,"33","D","R"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","Other"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","D","R"
1998,"33","D","R"
1998,"33","R","R"
1998,"33","D","R"
1998,"33","D","D"
1998,"33","D","R"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","D","R"
1998,"33","D","D"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","R","Other"
1998,"33","R","R"
1998,"33","R","R"
1998,"33","D","D"
1998,"33","R","R"
