"year","STATE","SEN","GOV"
1990,"7",NA,"D"
1990,"7",NA,"R"
1990,"7",NA,"Other"
1990,"7",NA,"R"
1990,"7",NA,"D"
1990,"7",NA,"R"
1990,"7",NA,"Other"
1990,"7",NA,"Other"
1990,"7",NA,"Other"
1990,"7",NA,"Other"
1990,"7",NA,"D"
1990,"7",NA,"R"
1990,"7",NA,"R"
1990,"7",NA,"R"
1990,"7",NA,"R"
1990,"7",NA,"D"
1990,"7",NA,"Other"
1990,"7",NA,"R"
1990,"7",NA,"R"
1990,"7",NA,"R"
1990,"7",NA,"D"
1990,"7",NA,"R"
1990,"7",NA,"Other"
1990,"7",NA,"Other"
1990,"7",NA,"R"
1990,"7",NA,"Other"
1990,"7",NA,"Other"
1990,"7",NA,"Other"
1990,"7",NA,"R"
1990,"7",NA,"R"
1990,"7",NA,"R"
1990,"7",NA,"R"
1990,"7",NA,"Other"
1990,"7",NA,"R"
1990,"7",NA,"Other"
1990,"7",NA,"R"
1990,"7",NA,"R"
1990,"7",NA,"Other"
1990,"7",NA,"R"
1990,"7",NA,"Other"
1990,"7",NA,"Other"
1990,"7",NA,"R"
1990,"7",NA,"Other"
1990,"7",NA,"R"
1990,"7",NA,"R"
1990,"7",NA,"R"
1990,"7",NA,"R"
1990,"7",NA,"Other"
1990,"7",NA,"R"
1990,"7",NA,"R"
1990,"7",NA,"D"
1990,"7",NA,"R"
1990,"7",NA,"R"
1990,"7",NA,"R"
1990,"7",NA,"Other"
1990,"7",NA,"R"
1990,"7",NA,"Other"
1990,"7",NA,"Other"
1990,"7",NA,"Other"
1990,"7",NA,"R"
1990,"7",NA,"D"
1990,"7",NA,"R"
1990,"7",NA,"R"
1990,"7",NA,"R"
1990,"7",NA,"D"
1990,"7",NA,"R"
1990,"7",NA,"D"
1990,"7",NA,"Other"
1990,"7",NA,"R"
1990,"7",NA,"D"
1990,"7",NA,"Other"
1990,"7",NA,"Other"
1990,"7",NA,"Other"
1990,"7",NA,"R"
1990,"7",NA,"D"
1990,"7",NA,"Other"
1990,"7",NA,"Other"
1990,"7",NA,"Other"
1990,"7",NA,"Other"
1990,"7",NA,"Other"
1990,"7",NA,"R"
1990,"7",NA,"Other"
1990,"7",NA,"D"
1990,"7",NA,"R"
1990,"7",NA,"Other"
1990,"7",NA,"Other"
1990,"7",NA,"Other"
1990,"7",NA,"R"
1990,"7",NA,"R"
1990,"7",NA,"Other"
1990,"7",NA,"Other"
1990,"7",NA,"Other"
1990,"7",NA,"R"
1990,"7",NA,"R"
1990,"7",NA,"R"
1990,"7",NA,"R"
1990,"7",NA,"Other"
1990,"7",NA,"R"
1990,"8","R",NA
1990,"8","R",NA
1990,"8","D",NA
1990,"8","R",NA
1990,"8","R",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","R",NA
1990,"8","R",NA
1990,"8","R",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","R",NA
1990,"8","R",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","R",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","R",NA
1990,"8","D",NA
1990,"8","R",NA
1990,"8","R",NA
1990,"8","D",NA
1990,"8","R",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","R",NA
1990,"8","R",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","Other",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","R",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","R",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","R",NA
1990,"8","R",NA
1990,"8","R",NA
1990,"8","D",NA
1990,"8","R",NA
1990,"8","R",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","R",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"8","D",NA
1990,"20","R","R"
1990,"20","D","D"
1990,"20","R","D"
1990,"20","D","R"
1990,"20","Other","D"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","D"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","R","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","R","D"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","D"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","D","R"
1990,"20","D","D"
1990,"20","R","D"
1990,"20","D","R"
1990,"20","D","D"
1990,"20","R","D"
1990,"20","D","D"
1990,"20","R","D"
1990,"20","R","D"
1990,"20","D","D"
1990,"20","R","D"
1990,"20","R","D"
1990,"20","D","R"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","R","D"
1990,"20","D","D"
1990,"20","R","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","D","R"
1990,"20","R","R"
1990,"20","D","R"
1990,"20","R","R"
1990,"20","R","D"
1990,"20","R","Other"
1990,"20","D","Other"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","R","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","R","D"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20",NA,"R"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","D"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","D"
1990,"20","D","D"
1990,"20","R","D"
1990,"20","R","D"
1990,"20","R","D"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","R","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","R","D"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","D","Other"
1990,"20","R","R"
1990,"20","R","D"
1990,"20","Other","Other"
1990,"20","R","D"
1990,"20","R","D"
1990,"20","R","D"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","R","D"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","D","Other"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","D","Other"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","D"
1990,"20","D","D"
1990,"20","R","D"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","R","D"
1990,"20","R","D"
1990,"20","D","D"
1990,"20","D","Other"
1990,"20",NA,"D"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","D","Other"
1990,"20","R","D"
1990,"20",NA,"R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","R","D"
1990,"20","D","D"
1990,"20","R","D"
1990,"20","R","R"
1990,"20","R","D"
1990,"20","R","D"
1990,"20","R","R"
1990,"20","R","D"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","D","Other"
1990,"20",NA,"Other"
1990,"20","R","D"
1990,"20","D","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","D"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","D","R"
1990,"20","D","D"
1990,"20","R","D"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","Other"
1990,"20","D","D"
1990,"20","D","R"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","D","R"
1990,"20","D","D"
1990,"20","D","Other"
1990,"20","R","R"
1990,"20","R","D"
1990,"20","R","D"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","R","Other"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","D","R"
1990,"20","R","D"
1990,"20","D","Other"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","D"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","D","Other"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","D","R"
1990,"20","D","R"
1990,"20","D","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","R","D"
1990,"20","R","D"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","D"
1990,"20","R","D"
1990,"20","R","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","D","R"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","D"
1990,"20","R","Other"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","D","R"
1990,"20","R","R"
1990,"20","R","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","D"
1990,"20","R","R"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","D"
1990,"20","D","R"
1990,"20","D","D"
1990,"20","D","D"
1990,"20","R","D"
1990,"20","R","D"
1990,"20","R","R"
1990,"20","R","D"
1990,"20","R","D"
1990,"20","R","R"
1990,"20","R","R"
1990,"20","R","Other"
1990,"20","R","R"
1990,"20","D","Other"
1990,"20","R","R"
1990,"20","R","D"
1990,"20","R","D"
1990,"20","R","R"
1990,"20","R","Other"
1990,"20","R","R"
1990,"20","R","D"
1990,"20","R","D"
1990,"20","R","D"
1990,"20","D","D"
1990,"20","R","R"
1990,"20",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"Other"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"Other"
1990,"21",NA,"D"
1990,"21",NA,"Other"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"Other"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"Other"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"Other"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"Other"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"21",NA,"R"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"D"
1990,"21",NA,"R"
1990,"22","D","D"
1990,"22","D","D"
1990,"22","R","R"
1990,"22","R","R"
1990,"22","R","R"
1990,"22","D","D"
1990,"22","R","D"
1990,"22","R","D"
1990,"22","R","R"
1990,"22","D","R"
1990,"22","R","Other"
1990,"22","D","R"
1990,"22","R","D"
1990,"22","D","R"
1990,"22","R","D"
1990,"22","D","Other"
1990,"22","D","D"
1990,"22","R","D"
1990,"22","D","D"
1990,"22","R","R"
1990,"22","R","D"
1990,"22","D","D"
1990,"22","D","D"
1990,"22","D","R"
1990,"22","D","R"
1990,"22","R","D"
1990,"22","R","D"
1990,"22","R","D"
1990,"22","R","D"
1990,"22","R","D"
1990,"22","R","D"
1990,"22","R","R"
1990,"22","R","R"
1990,"22","R","R"
1990,"22","R","R"
1990,"22","R","R"
1990,"22","R","R"
1990,"22","D","R"
1990,"22","D","Other"
1990,"22","D","R"
1990,"22","D","R"
1990,"22",NA,"R"
1990,"22","R","R"
1990,"22","R","Other"
1990,"22","D","D"
1990,"22","D","D"
1990,"22","D","R"
1990,"22","D","R"
1990,"22","R","Other"
1990,"22","D","D"
1990,"22","D","R"
1990,"22","R","R"
1990,"22","R","D"
1990,"22","D","R"
1990,"22","D","R"
1990,"22","R","D"
1990,"22","D","D"
1990,"22","R","R"
1990,"22","R","R"
1990,"22","R","R"
1990,"22","Other","D"
1990,"22","D","Other"
1990,"22","D","D"
1990,"22","D","D"
1990,"22","D","D"
1990,"22","D","D"
1990,"22","D","D"
1990,"22","R","R"
1990,"22","D","D"
1990,"22","D","D"
1990,"22","R","D"
1990,"22","D","R"
1990,"22","D","R"
1990,"22","D","D"
1990,"22","D","D"
1990,"22","D","D"
1990,"22","D","D"
1990,"22","D","D"
1990,"22","D","D"
1990,"22","R","R"
1990,"22","D","D"
1990,"22","R","R"
1990,"22",NA,"D"
1990,"22","R","D"
1990,"22","D","D"
1990,"22","D","R"
1990,"22","D","D"
1990,"22","R","D"
1990,"22","R","D"
1990,"22","R","D"
1990,"22","R","D"
1990,"22","D","R"
1990,"22","D","D"
1990,"22","D","D"
1990,"22","R","R"
1990,"22","R","R"
1990,"22","R","D"
1990,"22","R","R"
1990,"22","D","D"
1990,"22","R","D"
1990,"22","R","R"
1990,"22","R","R"
1990,"22","Other","R"
1990,"22","R","D"
1990,"22","D","D"
1990,"22","D","D"
1990,"22","D","R"
1990,"22","R","R"
1990,"22","R","D"
1990,"22","D","D"
1990,"22","D","R"
1990,"22","D","D"
1990,"22","D","R"
1990,"22","D","D"
1990,"22","D","D"
1990,"22","D","D"
1990,"22","D","R"
1990,"22","D","R"
1990,"22","D","R"
1990,"22","D","D"
1990,"22","R","R"
1990,"22","D","D"
1990,"22","D","Other"
1990,"22","D","D"
1990,"22","R","R"
1990,"22","D","D"
1990,"22","D","R"
1990,"22","D","R"
1990,"22","D","D"
1990,"22","R","D"
1990,"22","D","D"
1990,"22","D","D"
1990,"22","R","D"
1990,"22","D","R"
1990,"22","D","D"
1990,"22","D","D"
1990,"22","Other","R"
1990,"22","R","R"
1990,"22","D","D"
1990,"22","R","D"
1990,"22","D","D"
1990,"22","R","R"
1990,"22","R","D"
1990,"22","R","R"
1990,"22","R","R"
1990,"22","D","R"
1990,"22","D","D"
1990,"22","R","R"
1990,"22",NA,"D"
1990,"22","R","R"
1990,"22","R","R"
1990,"22","R","D"
1990,"22","D","D"
1990,"22","R","R"
1990,"22","D","R"
1990,"22","D","R"
1990,"22","R","D"
1990,"22","D","D"
