"year","STATE","SEN","GOV"
1996,"22","R",NA
1996,"22","R",NA
1996,"22","R",NA
1996,"22","R",NA
1996,"22","D",NA
1996,"22","D",NA
1996,"22","R",NA
1996,"22",NA,NA
1996,"22","D",NA
1996,"22","R",NA
1996,"22","R",NA
1996,"22","R",NA
1996,"22","D",NA
1996,"22","D",NA
1996,"22","D",NA
1996,"22","R",NA
1996,"22","R",NA
1996,"22","D",NA
1996,"22","R",NA
1996,"22","R",NA
1996,"22","D",NA
1996,"22","D",NA
1996,"22","D",NA
1996,"22","R",NA
1996,"22","R",NA
1996,"22","D",NA
1996,"22","R",NA
1996,"22","R",NA
1996,"22","D",NA
1996,"22","D",NA
1996,"22","R",NA
1996,"22","R",NA
1996,"22","D",NA
1996,"22","D",NA
1996,"22","R",NA
1996,"22","D",NA
1996,"22","R",NA
1996,"22","D",NA
1996,"22","R",NA
1996,"22","R",NA
1996,"22","D",NA
1996,"22","R",NA
1996,"22","D",NA
1996,"22","D",NA
1996,"22","R",NA
1996,"22","R",NA
1996,"22","D",NA
1996,"22","D",NA
1996,"22","R",NA
1996,"22","D",NA
1996,"22","D",NA
1996,"22","R",NA
1996,"22","R",NA
1996,"22","Other",NA
1996,"22","R",NA
1996,"22","D",NA
1996,"22",NA,NA
1996,"22","R",NA
1996,"22","D",NA
1996,"22","D",NA
1996,"22","D",NA
1996,"22","R",NA
1996,"22","D",NA
1996,"22","D",NA
1996,"22","D",NA
1996,"22","D",NA
1996,"22","D",NA
1996,"22","R",NA
1996,"22","D",NA
1996,"22","R",NA
1996,"22","D",NA
1996,"22","R",NA
1996,"22","R",NA
1996,"22","D",NA
1996,"22","D",NA
1996,"22","R",NA
1996,"22","D",NA
1996,"22","D",NA
1996,"22","R",NA
1996,"22","Other",NA
1996,"22","Other",NA
1996,"22","D",NA
1996,"22","D",NA
1996,"22","D",NA
1996,"22","Other",NA
1996,"22","R",NA
1996,"22","D",NA
1996,"22","R",NA
1996,"22","R",NA
1996,"22","Other",NA
1996,"22","D",NA
1996,"22","R",NA
1996,"22","R",NA
1996,"22","D",NA
1996,"22","R",NA
1996,"22","D",NA
1996,"22","D",NA
1996,"22","R",NA
1996,"22","R",NA
1996,"22","R",NA
1996,"22","R",NA
1996,"22","Other",NA
1996,"22","R",NA
1996,"22","D",NA
1996,"22","D",NA
1996,"22","D",NA
1996,"30","R",NA
1996,"30","D",NA
1996,"30","R",NA
1996,"30","R",NA
1996,"30","D",NA
1996,"30","D",NA
1996,"30","R",NA
1996,"30","D",NA
1996,"30","D",NA
1996,"30","D",NA
1996,"30","R",NA
1996,"30","D",NA
1996,"30","R",NA
1996,"30","D",NA
1996,"30","D",NA
1996,"30","D",NA
1996,"30","R",NA
1996,"30","D",NA
1996,"30","D",NA
1996,"30","R",NA
1996,"30","D",NA
1996,"30","D",NA
1996,"30","D",NA
1996,"30","D",NA
1996,"30",NA,NA
1996,"30","D",NA
1996,"30","R",NA
1996,"30","R",NA
1996,"30","D",NA
1996,"30","D",NA
1996,"31","R",NA
1996,"31","D",NA
1996,"31","R",NA
1996,"31","D",NA
1996,"31","Other",NA
1996,"31","R",NA
1996,"31","R",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","R",NA
1996,"31","R",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","R",NA
1996,"31",NA,NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31",NA,NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31",NA,NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","R",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","R",NA
1996,"31","R",NA
1996,"31",NA,NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","R",NA
1996,"31",NA,NA
1996,"31","D",NA
1996,"31","R",NA
1996,"31","D",NA
1996,"31","R",NA
1996,"31","D",NA
1996,"31",NA,NA
1996,"31","D",NA
1996,"31","R",NA
1996,"31","R",NA
1996,"31","R",NA
1996,"31","D",NA
1996,"31","R",NA
1996,"31","R",NA
1996,"31","Other",NA
1996,"31","R",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","R",NA
1996,"31","R",NA
1996,"31","R",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","R",NA
1996,"31","D",NA
1996,"31","R",NA
1996,"31","D",NA
1996,"31","R",NA
1996,"31","R",NA
1996,"31","R",NA
1996,"31","D",NA
1996,"31","R",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","R",NA
1996,"31","R",NA
1996,"31","R",NA
1996,"31","D",NA
1996,"31","R",NA
1996,"31","R",NA
1996,"31","D",NA
1996,"31","Other",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","R",NA
1996,"31","D",NA
1996,"31",NA,NA
1996,"31",NA,NA
1996,"31","R",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","R",NA
1996,"31","R",NA
1996,"31","R",NA
1996,"31","R",NA
1996,"31","R",NA
1996,"31","D",NA
1996,"31","R",NA
1996,"31","R",NA
1996,"31","R",NA
1996,"31","R",NA
1996,"31","D",NA
1996,"31","R",NA
1996,"31","R",NA
1996,"31","R",NA
1996,"31","R",NA
1996,"31","R",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31",NA,NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","Other",NA
1996,"31",NA,NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","R",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","D",NA
1996,"31","R",NA
1996,"31","D",NA
1996,"31","R",NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"33",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"39",NA,NA
1996,"40","D",NA
1996,"40","R",NA
1996,"40","D",NA
1996,"40","R",NA
1996,"40","D",NA
1996,"40","R",NA
1996,"40","D",NA
1996,"40","D",NA
1996,"40","D",NA
1996,"40","D",NA
1996,"40","D",NA
1996,"40","D",NA
1996,"40","R",NA
1996,"40","D",NA
1996,"40","R",NA
1996,"40","R",NA
1996,"40","D",NA
1996,"40","D",NA
1996,"40","R",NA
1996,"40","D",NA
1996,"40","D",NA
1996,"40","R",NA
1996,"40","D",NA
1996,"40","R",NA
1996,"40","R",NA
1996,"40","R",NA
1996,"40","R",NA
1996,"40","R",NA
1996,"40","R",NA
1996,"40","D",NA
1996,"40","R",NA
1996,"40","D",NA
1996,"40","R",NA
1996,"40","D",NA
1996,"40","R",NA
1996,"40","R",NA
1996,"40","R",NA
1996,"40","D",NA
1996,"40","R",NA
1996,"40","R",NA
1996,"49","R",NA
1996,"49","D",NA
1996,"49","R",NA
1996,"49","D",NA
1996,"49","D",NA
1996,"49","D",NA
1996,"49","R",NA
1996,"49","D",NA
1996,"49","D",NA
1996,"49",NA,NA
1996,"49","D",NA
1996,"49","D",NA
1996,"49","R",NA
1996,"14",NA,NA
1996,"14",NA,NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","Other",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","Other",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14",NA,NA
1996,"14","D",NA
1996,"14",NA,NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","R",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","R",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","Other",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14",NA,NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14",NA,NA
1996,"14","R",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","Other",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14",NA,NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14",NA,NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","R",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14",NA,NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14",NA,NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","Other",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14",NA,NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","R",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","D",NA
1996,"14","R",NA
1996,"14","R",NA
1996,"14","R",NA
1996,"14","Other",NA
1996,"14","D",NA
1996,"14","D",NA
1996,"15",NA,"R"
1996,"15",NA,"D"
1996,"15",NA,"D"
1996,"15",NA,"D"
1996,"15",NA,"D"
1996,"15",NA,"D"
1996,"15",NA,"D"
1996,"15",NA,"R"
1996,"15",NA,"D"
1996,"15",NA,"D"
1996,"15",NA,"D"
1996,"15",NA,"R"
1996,"15",NA,"D"
