SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE
050,34,001,New Jersey,Atlantic County,2,5,14401,7234,7167,5274,5015,1449,1591,28,27,396,408,11,8,76,118,5622,5849,3918,3938,1238,1403,13,12,393,403,6,2,54,91,1612,1318,1356,1077,211,188,15,15,3,5,5,6,22,27
050,34,001,New Jersey,Atlantic County,2,6,15538,7499,8039,5452,5441,1388,1843,36,27,525,604,9,7,89,117,5927,6557,4098,4227,1232,1624,14,13,518,592,3,3,62,98,1572,1482,1354,1214,156,219,22,14,7,12,6,4,27,19
050,34,001,New Jersey,Atlantic County,2,7,18091,8795,9296,6403,6593,1621,1896,40,42,635,652,8,3,88,110,7199,7827,5048,5372,1439,1716,16,19,622,639,4,1,70,80,1596,1469,1355,1221,182,180,24,23,13,13,4,2,18,30
050,34,001,New Jersey,Atlantic County,2,8,21820,10823,10997,8091,8043,1873,2153,34,35,723,654,5,4,97,108,9333,9697,6825,6952,1697,1985,21,21,710,647,4,2,76,90,1490,1300,1266,1091,176,168,13,14,13,7,1,2,21,18
050,34,001,New Jersey,Atlantic County,2,9,22085,10935,11150,8413,8338,1697,2020,43,38,679,634,8,8,95,112,9844,10011,7499,7401,1560,1859,31,26,673,626,7,4,74,95,1091,1139,914,937,137,161,12,12,6,8,1,4,21,17
050,34,001,New Jersey,Atlantic County,2,10,18372,9137,9235,7099,7043,1360,1524,29,23,569,540,3,9,77,96,8341,8507,6438,6429,1257,1434,17,17,563,537,1,7,65,83,796,728,661,614,103,90,12,6,6,3,2,2,12,13
050,34,001,New Jersey,Atlantic County,2,11,15927,7752,8175,6167,6335,1091,1347,20,20,399,383,7,7,68,83,7177,7558,5698,5812,1013,1282,10,13,395,380,4,1,57,70,575,617,469,523,78,65,10,7,4,3,3,6,11,13
050,34,001,New Jersey,Atlantic County,2,12,12494,5977,6517,4711,5076,895,1067,14,23,310,293,4,4,43,54,5558,6096,4349,4725,853,1019,9,14,307,290,2,3,38,45,419,421,362,351,42,48,5,9,3,3,2,1,5,9
050,34,001,New Jersey,Atlantic County,2,13,10420,4852,5568,3839,4357,727,948,10,15,241,216,1,1,34,31,4537,5273,3562,4108,696,913,10,12,238,213,1,1,30,26,315,295,277,249,31,35,0,3,3,3,0,0,4,5
050,34,001,New Jersey,Atlantic County,2,14,9258,4287,4971,3549,4026,558,752,8,11,145,158,2,1,25,23,4077,4737,3359,3820,544,731,7,9,142,158,1,1,24,18,210,234,190,206,14,21,1,2,3,0,1,0,1,5
050,34,001,New Jersey,Atlantic County,2,15,8986,3929,5057,3316,4236,500,664,2,11,95,120,0,1,16,25,3792,4874,3203,4077,478,645,2,10,95,117,0,1,14,24,137,183,113,159,22,19,0,1,0,3,0,0,2,1
050,34,001,New Jersey,Atlantic County,2,16,7390,3009,4381,2616,3756,328,524,2,6,56,70,1,0,6,25,2936,4281,2549,3672,325,513,1,5,54,69,1,0,6,22,73,100,67,84,3,11,1,1,2,1,0,0,0,3
050,34,001,New Jersey,Atlantic County,2,17,4762,1715,3047,1515,2608,177,381,2,3,17,38,1,0,3,17,1680,2994,1485,2565,174,373,1,3,17,37,0,0,3,16,35,53,30,43,3,8,1,0,0,1,1,0,0,1
050,34,001,New Jersey,Atlantic County,2,18,4149,1159,2990,1020,2565,116,383,0,2,19,26,1,0,3,14,1136,2953,999,2535,116,377,0,1,19,26,1,0,1,14,23,37,21,30,0,6,0,1,0,0,0,0,2,0
050,34,001,New Jersey,Atlantic County,2,99,253674,122790,130884,91564,96734,22314,25264,401,408,6838,6593,92,92,1581,1793,106747,115788,78206,84397,20247,23138,211,233,6738,6499,43,38,1302,1483,16043,15096,13358,12337,2067,2126,190,175,100,94,49,54,279,310
050,34,001,New Jersey,Atlantic County,3,0,3335,1695,1640,1097,1051,393,377,4,7,116,124,1,4,84,77,1268,1240,769,742,326,314,3,2,114,121,0,1,56,60,427,400,328,309,67,63,1,5,2,3,1,3,28,17
050,34,001,New Jersey,Atlantic County,3,1,12827,6486,6341,4323,4244,1467,1414,28,24,432,417,10,7,226,235,5209,5061,3328,3221,1258,1230,10,10,420,399,2,2,191,199,1277,1280,995,1023,209,184,18,14,12,18,8,5,35,36
050,34,001,New Jersey,Atlantic County,3,2,18745,9538,9207,6382,6187,2299,2209,47,42,562,521,5,7,243,241,7889,7641,5060,4941,2061,1971,23,18,540,508,1,1,204,202,1649,1566,1322,1246,238,238,24,24,22,13,4,6,39,39
050,34,001,New Jersey,Atlantic County,3,3,18936,9735,9201,6627,6280,2315,2218,37,35,538,454,7,8,211,206,8188,7755,5365,5156,2095,1962,15,13,531,447,4,5,178,172,1547,1446,1262,1124,220,256,22,22,7,7,3,3,33,34
050,34,001,New Jersey,Atlantic County,3,4,16554,8528,8026,5764,5521,2030,1897,41,29,499,416,9,6,185,157,7052,6850,4568,4585,1820,1709,17,11,492,409,1,2,154,134,1476,1176,1196,936,210,188,24,18,7,7,8,4,31,23
050,34,001,New Jersey,Atlantic County,3,5,14712,7356,7356,5296,5142,1506,1629,33,31,423,422,12,7,86,125,5768,5945,3978,4002,1285,1416,12,14,420,416,6,2,67,95,1588,1411,1318,1140,221,213,21,17,3,6,6,5,19,30
050,34,001,New Jersey,Atlantic County,3,6,14832,7182,7650,5241,5204,1268,1676,40,32,530,611,9,7,94,120,5504,6189,3804,4032,1096,1447,11,11,525,599,3,3,65,97,1678,1461,1437,1172,172,229,29,21,5,12,6,4,29,23
050,34,001,New Jersey,Atlantic County,3,7,17768,8574,9194,6223,6403,1569,1914,46,40,635,721,8,3,93,113,6974,7634,4864,5117,1397,1715,19,10,619,709,3,1,72,82,1600,1560,1359,1286,172,199,27,30,16,12,5,2,21,31
050,34,001,New Jersey,Atlantic County,3,8,21421,10557,10864,7874,7907,1828,2133,37,43,708,654,6,5,104,122,9018,9464,6561,6731,1654,1961,20,26,695,646,5,2,83,98,1539,1400,1313,1176,174,172,17,17,13,8,1,3,21,24
050,34,001,New Jersey,Atlantic County,3,9,22452,11168,11284,8526,8398,1748,2028,40,41,745,690,6,7,103,120,9976,10136,7528,7468,1600,1858,28,25,735,681,5,4,80,100,1192,1148,998,930,148,170,12,16,10,9,1,3,23,20
050,34,001,New Jersey,Atlantic County,3,10,19082,9446,9636,7324,7330,1379,1597,42,30,617,577,3,8,81,94,8596,8831,6617,6651,1268,1503,29,18,611,574,1,6,70,79,850,805,707,679,111,94,13,12,6,3,2,2,11,15
050,34,001,New Jersey,Atlantic County,3,11,16709,8109,8600,6426,6640,1141,1412,24,25,439,432,8,6,71,85,7486,7954,5910,6104,1063,1339,13,14,436,425,5,1,59,71,623,646,516,536,78,73,11,11,3,7,3,5,12,14
050,34,001,New Jersey,Atlantic County,3,12,12887,6172,6715,4894,5226,874,1082,18,26,331,310,4,4,51,67,5728,6249,4508,4837,833,1029,12,16,327,307,2,3,46,57,444,466,386,389,41,53,6,10,4,3,2,1,5,10
050,34,001,New Jersey,Atlantic County,3,13,10682,4988,5694,3937,4472,755,918,14,18,246,251,0,2,36,33,4657,5388,3648,4214,721,883,13,13,243,248,0,2,32,28,331,306,289,258,34,35,1,5,3,3,0,0,4,5
050,34,001,New Jersey,Atlantic County,3,14,9428,4398,5030,3601,4023,583,796,8,10,177,176,2,1,27,24,4181,4781,3407,3808,567,770,7,7,173,176,1,1,26,19,217,249,194,215,16,26,1,3,4,0,1,0,1,5
050,34,001,New Jersey,Atlantic County,3,15,8902,3913,4989,3311,4176,486,652,2,13,97,123,0,1,17,24,3759,4790,3184,4005,462,630,2,11,97,120,0,1,14,23,154,199,127,171,24,22,0,2,0,3,0,0,3,1
050,34,001,New Jersey,Atlantic County,3,16,7332,2997,4335,2575,3681,345,548,3,5,68,77,0,0,6,24,2926,4231,2509,3594,343,536,2,5,66,75,0,0,6,21,71,104,66,87,2,12,1,0,2,2,0,0,0,3
050,34,001,New Jersey,Atlantic County,3,17,4935,1809,3126,1623,2697,163,372,1,3,18,38,1,0,3,16,1763,3070,1583,2651,159,364,0,3,18,37,0,0,3,15,46,56,40,46,4,8,1,0,0,1,1,0,0,1
050,34,001,New Jersey,Atlantic County,3,18,4198,1182,3016,1039,2594,120,377,0,2,17,30,1,0,5,13,1151,2975,1012,2562,119,369,0,1,17,30,1,0,2,13,31,41,27,32,1,8,0,1,0,0,0,0,3,0
050,34,001,New Jersey,Atlantic County,3,99,255737,123833,131904,92083,97176,22269,25249,465,456,7198,7044,92,83,1726,1896,107093,116184,78203,84421,20127,23006,236,228,7079,6927,40,37,1408,1565,16740,15720,13880,12755,2142,2243,229,228,119,117,52,46,318,331
050,34,001,New Jersey,Atlantic County,4,0,3412,1763,1649,1182,1102,370,342,12,10,118,111,1,4,80,80,1295,1205,821,754,300,278,3,3,116,108,0,1,55,61,468,444,361,348,70,64,9,7,2,3,1,3,25,19
050,34,001,New Jersey,Atlantic County,4,1,12939,6609,6330,4392,4147,1512,1436,24,29,429,446,11,6,241,266,5174,5003,3278,3095,1269,1243,6,11,417,426,3,2,201,226,1435,1327,1114,1052,243,193,18,18,12,20,8,4,40,40
050,34,001,New Jersey,Atlantic County,4,2,18371,9364,9007,6283,6098,2171,2062,41,48,612,544,6,8,251,247,7686,7408,4926,4826,1932,1828,18,17,598,529,1,1,211,207,1678,1599,1357,1272,239,234,23,31,14,15,5,7,40,40
050,34,001,New Jersey,Atlantic County,4,3,19547,10047,9500,6829,6414,2341,2303,46,45,586,506,8,10,237,222,8381,7954,5469,5224,2115,2029,18,19,577,496,4,4,198,182,1666,1546,1360,1190,226,274,28,26,9,10,4,6,39,40
050,34,001,New Jersey,Atlantic County,4,4,17082,8771,8311,5942,5720,2059,1923,50,33,526,453,8,6,186,176,7278,7071,4742,4736,1843,1734,22,11,517,444,1,2,153,144,1493,1240,1200,984,216,189,28,22,9,9,7,4,33,32
050,34,001,New Jersey,Atlantic County,4,5,15218,7682,7536,5461,5239,1618,1643,37,39,446,456,12,9,108,150,5951,6091,4028,4071,1383,1436,12,13,441,448,6,3,81,120,1731,1445,1433,1168,235,207,25,26,5,8,6,6,27,30
050,34,001,New Jersey,Atlantic County,4,6,14468,7021,7447,5152,5110,1192,1582,43,36,539,599,8,7,87,113,5331,5909,3716,3853,1006,1371,11,11,533,586,3,3,62,85,1690,1538,1436,1257,186,211,32,25,6,13,5,4,25,28
050,34,001,New Jersey,Atlantic County,4,7,17607,8475,9132,6159,6315,1531,1877,51,51,620,760,8,3,106,126,6800,7534,4756,5028,1345,1657,16,14,603,745,3,1,77,89,1675,1598,1403,1287,186,220,35,37,17,15,5,2,29,37
050,34,001,New Jersey,Atlantic County,4,8,20812,10178,10634,7556,7717,1747,2059,40,45,725,685,5,6,105,122,8632,9159,6254,6475,1561,1884,19,25,713,677,4,2,81,96,1546,1475,1302,1242,186,175,21,20,12,8,1,4,24,26
050,34,001,New Jersey,Atlantic County,4,9,22711,11254,11457,8539,8495,1773,2066,39,54,795,710,6,7,102,125,9959,10233,7443,7505,1623,1893,25,32,784,698,4,3,80,102,1295,1224,1096,990,150,173,14,22,11,12,2,4,22,23
050,34,001,New Jersey,Atlantic County,4,10,20068,9962,10106,7695,7607,1465,1720,47,28,666,631,3,8,86,112,9009,9205,6913,6862,1335,1597,32,18,659,626,1,6,69,96,953,901,782,745,130,123,15,10,7,5,2,2,17,16
050,34,001,New Jersey,Atlantic County,4,11,16868,8216,8652,6490,6636,1125,1397,25,33,496,494,7,7,73,85,7552,7977,5941,6079,1048,1319,12,18,490,490,4,1,57,70,664,675,549,557,77,78,13,15,6,4,3,6,16,15
050,34,001,New Jersey,Atlantic County,4,12,14181,6828,7353,5471,5787,945,1110,17,25,344,353,2,5,49,73,6320,6839,5031,5355,894,1057,11,14,340,347,1,5,43,61,508,514,440,432,51,53,6,11,4,6,1,0,6,12
050,34,001,New Jersey,Atlantic County,4,13,11018,5154,5864,4064,4587,751,948,17,21,290,266,0,1,32,41,4820,5535,3778,4318,713,905,14,14,287,262,0,1,28,35,334,329,286,269,38,43,3,7,3,4,0,0,4,6
050,34,001,New Jersey,Atlantic County,4,14,9586,4458,5128,3626,4104,595,777,10,8,193,207,2,1,32,31,4226,4865,3427,3875,572,753,9,6,188,205,1,1,29,25,232,263,199,229,23,24,1,2,5,2,1,0,3,6
050,34,001,New Jersey,Atlantic County,4,15,8821,3907,4914,3288,4069,489,663,3,14,109,141,0,1,18,26,3764,4721,3167,3901,470,644,2,11,109,139,0,1,16,25,143,193,121,168,19,19,1,3,0,2,0,0,2,1
050,34,001,New Jersey,Atlantic County,4,16,7373,3026,4347,2625,3673,327,553,4,6,60,89,0,0,10,26,2931,4223,2540,3570,321,538,3,5,58,88,0,0,9,22,95,124,85,103,6,15,1,1,2,1,0,0,1,4
050,34,001,New Jersey,Atlantic County,4,17,5049,1876,3173,1664,2746,171,357,3,3,34,52,1,0,3,15,1827,3109,1621,2692,167,348,2,3,34,51,0,0,3,15,49,64,43,54,4,9,1,0,0,1,1,0,0,0
050,34,001,New Jersey,Atlantic County,4,18,4132,1154,2978,1010,2558,121,377,0,2,18,30,1,0,4,11,1125,2938,984,2527,120,369,0,1,18,30,1,0,2,11,29,40,26,31,1,8,0,1,0,0,0,0,2,0
050,34,001,New Jersey,Atlantic County,4,99,259263,125745,133518,93428,98124,22303,25195,509,530,7606,7533,89,89,1810,2047,108061,116979,78835,84746,20017,22883,235,246,7482,7395,37,37,1455,1672,17684,16539,14593,13378,2286,2312,274,284,124,138,52,52,355,375
050,34,001,New Jersey,Atlantic County,5,0,3445,1774,1671,1133,1045,428,400,7,10,116,125,2,4,88,87,1298,1217,774,717,348,314,2,2,113,119,0,1,61,64,476,454,359,328,80,86,5,8,3,6,2,3,27,23
050,34,001,New Jersey,Atlantic County,5,1,13270,6771,6499,4508,4271,1477,1443,38,39,473,453,11,7,264,286,5184,5003,3284,3089,1210,1218,11,18,461,438,3,2,215,238,1587,1496,1224,1182,267,225,27,21,12,15,8,5,49,48
050,34,001,New Jersey,Atlantic County,5,2,17923,9151,8772,6167,5982,2032,1936,44,40,631,558,5,10,272,246,7489,7160,4824,4689,1808,1707,19,12,610,543,1,1,227,208,1662,1612,1343,1293,224,229,25,28,21,15,4,9,45,38
050,34,001,New Jersey,Atlantic County,5,3,19905,10156,9749,6871,6506,2357,2387,50,49,617,547,8,11,253,249,8350,8082,5407,5223,2108,2098,19,20,605,535,4,5,207,201,1806,1667,1464,1283,249,289,31,29,12,12,4,6,46,48
050,34,001,New Jersey,Atlantic County,5,4,17661,9051,8610,6135,5887,2105,1993,54,35,545,494,7,6,205,195,7508,7268,4907,4831,1885,1776,21,13,534,485,0,2,161,161,1543,1342,1228,1056,220,217,33,22,11,9,7,4,44,34
050,34,001,New Jersey,Atlantic County,5,5,15745,7969,7776,5608,5407,1706,1684,45,44,490,481,12,9,108,151,6172,6256,4136,4186,1455,1462,15,16,484,473,5,3,77,116,1797,1520,1472,1221,251,222,30,28,6,8,7,6,31,35
050,34,001,New Jersey,Atlantic County,5,6,14698,7256,7442,5362,5156,1217,1506,49,41,520,604,7,7,101,128,5407,5903,3794,3900,1020,1298,11,12,509,590,2,3,71,100,1849,1539,1568,1256,197,208,38,29,11,14,5,4,30,28
050,34,001,New Jersey,Atlantic County,5,7,17372,8350,9022,6045,6158,1481,1855,60,56,646,830,9,2,109,121,6648,7369,4629,4834,1280,1625,28,13,631,815,3,1,77,81,1702,1653,1416,1324,201,230,32,43,15,15,6,1,32,40
050,34,001,New Jersey,Atlantic County,5,8,20264,9967,10297,7352,7417,1710,1996,41,52,744,699,5,6,115,127,8365,8744,6005,6118,1519,1814,18,24,730,689,3,2,90,97,1602,1553,1347,1299,191,182,23,28,14,10,2,4,25,30
050,34,001,New Jersey,Atlantic County,5,9,22906,11341,11565,8532,8586,1837,2060,34,51,827,739,6,7,105,122,9946,10270,7362,7517,1661,1894,19,27,817,730,5,4,82,98,1395,1295,1170,1069,176,166,15,24,10,9,1,3,23,24
050,34,001,New Jersey,Atlantic County,5,10,20933,10328,10605,8026,7934,1474,1825,47,31,680,682,4,8,97,125,9333,9597,7210,7117,1342,1676,29,20,672,676,1,6,79,102,995,1008,816,817,132,149,18,11,8,6,3,2,18,23
050,34,001,New Jersey,Atlantic County,5,11,17267,8373,8894,6527,6775,1170,1430,31,33,563,542,7,6,75,108,7677,8191,5952,6193,1087,1357,17,15,557,535,4,1,60,90,696,703,575,582,83,73,14,18,6,7,3,5,15,18
050,34,001,New Jersey,Atlantic County,5,12,14904,7180,7724,5747,6074,982,1136,19,27,369,398,2,4,61,85,6637,7163,5282,5611,926,1071,10,16,365,392,1,4,53,69,543,561,465,463,56,65,9,11,4,6,1,0,8,16
050,34,001,New Jersey,Atlantic County,5,13,11786,5529,6257,4379,4916,757,975,21,24,330,299,2,1,40,42,5154,5891,4059,4614,715,932,16,15,328,295,2,1,34,34,375,366,320,302,42,43,5,9,2,4,0,0,6,8
050,34,001,New Jersey,Atlantic County,5,14,9806,4562,5244,3680,4158,629,805,9,12,210,239,1,1,33,29,4318,4982,3463,3929,612,781,7,8,204,238,0,1,32,25,244,262,217,229,17,24,2,4,6,1,1,0,1,4
050,34,001,New Jersey,Atlantic County,5,15,8741,3940,4801,3318,3936,470,682,5,12,129,144,0,1,18,26,3782,4593,3183,3754,451,662,3,8,129,143,0,1,16,25,158,208,135,182,19,20,2,4,0,1,0,0,2,1
050,34,001,New Jersey,Atlantic County,5,16,7385,3035,4350,2616,3687,340,534,7,4,62,99,0,0,10,26,2929,4220,2525,3577,328,518,6,4,60,98,0,0,10,23,106,130,91,110,12,16,1,0,2,1,0,0,0,3
050,34,001,New Jersey,Atlantic County,5,17,5084,1886,3198,1673,2777,170,354,2,3,36,49,1,0,4,15,1832,3127,1626,2715,166,345,1,3,36,49,0,0,3,15,54,71,47,62,4,9,1,0,0,0,1,0,1,0
050,34,001,New Jersey,Atlantic County,5,18,4190,1220,2970,1075,2565,116,365,0,2,22,28,1,0,6,10,1193,2928,1053,2531,114,358,0,1,22,28,1,0,3,10,27,42,22,34,2,7,0,1,0,0,0,0,3,0
050,34,001,New Jersey,Atlantic County,5,99,263285,127839,135446,94754,99237,22458,25366,563,565,8010,8010,90,90,1964,2178,109222,117964,79475,85145,20035,22906,252,247,7867,7871,35,38,1558,1757,18617,17482,15279,14092,2423,2460,311,318,143,139,55,52,406,421
050,34,001,New Jersey,Atlantic County,6,0,3354,1710,1644,1089,1076,401,343,5,11,115,130,1,2,99,82,1227,1199,736,736,307,275,4,2,112,126,0,1,68,59,483,445,353,340,94,68,1,9,3,4,1,1,31,23
050,34,001,New Jersey,Atlantic County,6,1,13516,6907,6609,4565,4286,1498,1477,36,42,496,498,11,6,301,300,5211,4987,3263,3050,1214,1204,15,17,481,480,3,2,235,234,1696,1622,1302,1236,284,273,21,25,15,18,8,4,66,66
050,34,001,New Jersey,Atlantic County,6,2,17495,8904,8591,5964,5828,1980,1843,47,44,623,597,6,8,284,271,7252,6939,4656,4513,1744,1610,13,13,600,574,1,1,238,228,1652,1652,1308,1315,236,233,34,31,23,23,5,7,46,43
050,34,001,New Jersey,Atlantic County,6,3,20141,10328,9813,6999,6565,2322,2365,62,49,677,570,6,11,262,253,8411,8043,5456,5203,2050,2056,23,18,666,559,3,4,213,203,1917,1770,1543,1362,272,309,39,31,11,11,3,7,49,50
050,34,001,New Jersey,Atlantic County,6,4,18390,9379,9011,6373,6153,2179,2071,51,48,549,525,6,7,221,207,7752,7570,5081,5018,1945,1847,14,17,540,514,1,2,171,172,1627,1441,1292,1135,234,224,37,31,9,11,5,5,50,35
050,34,001,New Jersey,Atlantic County,6,5,16329,8276,8053,5785,5522,1761,1766,49,39,536,540,12,10,133,176,6418,6475,4264,4268,1509,1519,12,11,530,532,4,4,99,141,1858,1578,1521,1254,252,247,37,28,6,8,8,6,34,35
050,34,001,New Jersey,Atlantic County,6,6,14988,7440,7548,5477,5274,1245,1465,49,43,551,621,9,6,109,139,5475,5963,3831,3986,1020,1251,8,12,542,607,3,3,71,104,1965,1585,1646,1288,225,214,41,31,9,14,6,3,38,35
