SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE
050,15,001,Hawaii,Hawaii County,2,9,12445,6121,6324,2302,2487,40,22,42,54,1775,1771,711,709,1251,1281,5671,5804,2114,2294,37,18,28,31,1699,1705,683,667,1110,1089,450,520,188,193,3,4,14,23,76,66,28,42,141,192
050,15,001,Hawaii,Hawaii County,2,10,13273,6642,6631,3059,3000,64,21,37,39,1792,1832,611,621,1079,1118,6300,6226,2908,2821,59,14,26,32,1730,1757,581,597,996,1005,342,405,151,179,5,7,11,7,62,75,30,24,83,113
050,15,001,Hawaii,Hawaii County,2,11,11364,5990,5374,2954,2547,47,19,31,35,1525,1541,502,439,931,793,5687,5095,2804,2417,46,16,25,27,1473,1496,489,411,850,728,303,279,150,130,1,3,6,8,52,45,13,28,81,65
050,15,001,Hawaii,Hawaii County,2,12,8228,4189,4039,1984,1789,24,15,20,15,1203,1240,368,384,590,596,4001,3858,1889,1705,20,12,13,13,1168,1206,358,378,553,544,188,181,95,84,4,3,7,2,35,34,10,6,37,52
050,15,001,Hawaii,Hawaii County,2,13,6031,2999,3032,1378,1194,16,13,8,8,990,1128,249,267,358,422,2868,2858,1301,1106,15,12,8,5,967,1092,242,260,335,383,131,174,77,88,1,1,0,3,23,36,7,7,23,39
050,15,001,Hawaii,Hawaii County,2,14,5510,2581,2929,1143,1045,9,6,5,9,940,1264,211,243,273,362,2454,2789,1062,978,6,4,4,4,919,1236,204,238,259,329,127,140,81,67,3,2,1,5,21,28,7,5,14,33
050,15,001,Hawaii,Hawaii County,2,15,5399,2564,2835,1020,978,12,5,10,4,1153,1383,143,201,226,264,2466,2758,954,931,11,5,9,2,1136,1369,143,200,213,251,98,77,66,47,1,0,1,2,17,14,0,1,13,13
050,15,001,Hawaii,Hawaii County,2,16,4336,2003,2333,729,810,6,4,7,2,1036,1231,80,137,145,149,1941,2273,696,772,6,4,2,0,1021,1217,80,135,136,145,62,60,33,38,0,0,5,2,15,14,0,2,9,4
050,15,001,Hawaii,Hawaii County,2,17,2763,1252,1511,441,530,1,1,1,4,690,822,61,76,58,78,1229,1477,425,510,0,1,0,2,689,817,61,76,54,71,23,34,16,20,1,0,1,2,1,5,0,0,4,7
050,15,001,Hawaii,Hawaii County,2,18,2160,932,1228,251,419,3,2,1,0,613,690,24,53,40,64,914,1206,241,407,2,2,1,0,607,686,24,52,39,59,18,22,10,12,1,0,0,0,6,4,0,1,1,5
050,15,001,Hawaii,Hawaii County,2,99,149244,74838,74406,25355,24277,469,281,350,347,19703,20865,8714,8529,20247,20107,67730,67234,23048,22100,402,212,248,235,18911,20021,8082,7903,17039,16763,7108,7172,2307,2177,67,69,102,112,792,844,632,626,3208,3344
050,15,001,Hawaii,Hawaii County,3,0,1878,985,893,184,171,15,6,10,24,161,145,220,162,395,385,738,664,151,129,13,3,5,10,129,111,159,142,281,269,247,229,33,42,2,3,5,14,32,34,61,20,114,116
050,15,001,Hawaii,Hawaii County,3,1,7247,3741,3506,620,595,23,15,15,15,573,516,563,525,1947,1840,3029,2817,500,481,17,11,11,7,532,483,488,458,1481,1377,712,689,120,114,6,4,4,8,41,33,75,67,466,463
050,15,001,Hawaii,Hawaii County,3,2,10612,5685,4927,1139,928,32,24,17,12,842,770,882,696,2773,2497,4740,4065,951,756,27,19,14,9,792,723,795,613,2161,1945,945,862,188,172,5,5,3,3,50,47,87,83,612,552
050,15,001,Hawaii,Hawaii County,3,3,11809,6047,5762,1351,1249,30,31,18,36,1108,1031,912,802,2628,2613,5167,4992,1162,1081,24,25,14,26,1023,971,826,742,2118,2147,880,770,189,168,6,6,4,10,85,60,86,60,510,466
050,15,001,Hawaii,Hawaii County,3,4,11322,5823,5499,1471,1338,30,34,35,27,1095,1048,785,792,2407,2260,5061,4713,1275,1142,25,21,26,14,1031,968,714,730,1990,1838,762,786,196,196,5,13,9,13,64,80,71,62,417,422
050,15,001,Hawaii,Hawaii County,3,5,8864,4507,4357,1227,1107,34,29,30,20,906,901,700,685,1610,1615,3894,3750,1019,942,24,18,17,14,848,833,644,636,1342,1307,613,607,208,165,10,11,13,6,58,68,56,49,268,308
050,15,001,Hawaii,Hawaii County,3,6,7727,3928,3799,1089,1002,24,21,25,20,837,843,665,573,1288,1340,3447,3326,908,850,21,18,19,14,781,799,614,531,1104,1114,481,473,181,152,3,3,6,6,56,44,51,42,184,226
050,15,001,Hawaii,Hawaii County,3,7,8280,4104,4176,1329,1197,32,24,21,26,970,1150,573,588,1179,1191,3662,3706,1167,1030,26,17,10,20,923,1058,530,552,1006,1029,442,470,162,167,6,7,11,6,47,92,43,36,173,162
050,15,001,Hawaii,Hawaii County,3,8,10040,4817,5223,1676,1761,33,20,31,29,1308,1453,590,634,1179,1326,4393,4713,1495,1595,31,16,22,20,1247,1378,565,580,1033,1124,424,510,181,166,2,4,9,9,61,75,25,54,146,202
050,15,001,Hawaii,Hawaii County,3,9,12341,6107,6234,2269,2384,45,24,37,56,1717,1722,736,715,1303,1333,5641,5725,2087,2204,42,19,21,33,1633,1663,706,672,1152,1134,466,509,182,180,3,5,16,23,84,59,30,43,151,199
050,15,001,Hawaii,Hawaii County,3,10,13355,6594,6761,2974,3025,57,26,43,43,1786,1866,625,652,1109,1149,6212,6344,2798,2832,53,20,31,31,1726,1792,597,626,1007,1043,382,417,176,193,4,6,12,12,60,74,28,26,102,106
050,15,001,Hawaii,Hawaii County,3,11,12410,6505,5905,3215,2895,54,24,38,40,1670,1595,521,478,1007,873,6179,5592,3055,2749,52,21,29,30,1613,1547,506,448,924,797,326,313,160,146,2,3,9,10,57,48,15,30,83,76
050,15,001,Hawaii,Hawaii County,3,12,8868,4507,4361,2220,1933,28,21,23,19,1213,1330,400,415,623,643,4310,4168,2129,1841,23,18,17,13,1174,1302,390,408,577,586,197,193,91,92,5,3,6,6,39,28,10,7,46,57
050,15,001,Hawaii,Hawaii County,3,13,6375,3219,3156,1496,1283,15,15,15,10,1031,1116,268,276,394,456,3073,2988,1411,1201,14,12,13,6,1008,1085,260,268,367,416,146,168,85,82,1,3,2,4,23,31,8,8,27,40
050,15,001,Hawaii,Hawaii County,3,14,5618,2650,2968,1195,1113,11,10,7,5,964,1220,197,233,276,387,2527,2803,1115,1029,8,8,6,2,947,1183,190,228,261,353,123,165,80,84,3,2,1,3,17,37,7,5,15,34
050,15,001,Hawaii,Hawaii County,3,15,5355,2533,2822,1068,973,12,5,10,5,1047,1369,158,204,238,266,2420,2736,997,927,11,5,8,3,1027,1349,157,202,220,250,113,86,71,46,1,0,2,2,20,20,1,2,18,16
050,15,001,Hawaii,Hawaii County,3,16,4420,2053,2367,753,803,5,4,8,4,1055,1240,86,147,146,169,1975,2305,714,764,5,4,3,3,1035,1227,86,144,132,163,78,62,39,39,0,0,5,1,20,13,0,3,14,6
050,15,001,Hawaii,Hawaii County,3,17,2890,1264,1626,456,608,1,1,1,3,682,853,57,84,67,77,1247,1590,446,584,0,1,0,2,680,850,57,83,64,70,17,36,10,24,1,0,1,1,2,3,0,1,3,7
050,15,001,Hawaii,Hawaii County,3,18,2279,974,1305,306,439,3,2,1,0,596,735,25,54,43,75,950,1277,291,421,2,2,1,0,589,730,25,53,42,71,24,28,15,18,1,0,0,0,7,5,0,1,1,4
050,15,001,Hawaii,Hawaii County,3,99,151690,76043,75647,26038,24804,484,336,385,394,19561,20903,8963,8715,20612,20495,68665,68274,23671,22558,418,258,267,257,18738,20052,8309,8116,17262,17033,7378,7373,2367,2246,66,78,118,137,823,851,654,599,3350,3462
050,15,001,Hawaii,Hawaii County,4,0,1792,946,846,151,135,11,6,8,18,148,140,223,173,405,374,658,632,117,107,9,2,4,5,114,111,154,152,260,255,288,214,34,28,2,4,4,13,34,29,69,21,145,119
050,15,001,Hawaii,Hawaii County,4,1,7420,3831,3589,617,601,20,17,19,26,558,526,671,623,1946,1796,3083,2837,508,487,15,11,15,8,500,471,552,517,1493,1343,748,752,109,114,5,6,4,18,58,55,119,106,453,453
050,15,001,Hawaii,Hawaii County,4,2,10264,5483,4781,1084,881,36,26,18,13,797,688,844,698,2704,2475,4574,3947,908,705,26,21,14,9,761,655,767,630,2098,1927,909,834,176,176,10,5,4,4,36,33,77,68,606,548
050,15,001,Hawaii,Hawaii County,4,3,11902,6099,5803,1340,1216,31,26,23,34,1095,1029,933,818,2677,2680,5181,4992,1133,1048,25,22,14,24,1006,964,846,744,2157,2190,918,811,207,168,6,4,9,10,89,65,87,74,520,490
050,15,001,Hawaii,Hawaii County,4,4,11428,5911,5517,1516,1323,31,40,28,36,1088,1051,779,784,2469,2283,5097,4747,1291,1138,25,30,21,21,1027,976,711,725,2022,1857,814,770,225,185,6,10,7,15,61,75,68,59,447,426
050,15,001,Hawaii,Hawaii County,4,5,9297,4822,4475,1400,1112,41,22,37,22,935,908,721,698,1688,1713,4184,3855,1166,942,31,12,24,13,881,845,667,655,1415,1388,638,620,234,170,10,10,13,9,54,63,54,43,273,325
050,15,001,Hawaii,Hawaii County,4,6,8162,4117,4045,1187,1087,30,20,31,19,847,866,719,628,1303,1425,3614,3512,998,912,26,17,25,14,781,824,661,579,1123,1166,503,533,189,175,4,3,6,5,66,42,58,49,180,259
050,15,001,Hawaii,Hawaii County,4,7,8392,4183,4209,1340,1255,37,33,20,26,967,1105,619,579,1200,1211,3740,3732,1192,1091,31,22,11,20,918,1013,571,545,1017,1041,443,477,148,164,6,11,9,6,49,92,48,34,183,170
050,15,001,Hawaii,Hawaii County,4,8,9674,4738,4936,1647,1582,35,25,30,36,1238,1386,591,638,1197,1269,4311,4435,1462,1418,31,22,19,24,1187,1317,561,587,1051,1067,427,501,185,164,4,3,11,12,51,69,30,51,146,202
050,15,001,Hawaii,Hawaii County,4,9,12157,6006,6151,2246,2283,42,25,34,53,1636,1680,711,693,1337,1417,5535,5622,2052,2108,38,21,20,31,1564,1617,675,655,1186,1190,471,529,194,175,4,4,14,22,72,63,36,38,151,227
050,15,001,Hawaii,Hawaii County,4,10,13378,6543,6835,2904,3037,60,23,48,45,1736,1879,658,648,1137,1203,6135,6405,2725,2846,57,18,33,37,1668,1800,632,619,1020,1085,408,430,179,191,3,5,15,8,68,79,26,29,117,118
050,15,001,Hawaii,Hawaii County,4,11,13088,6852,6236,3356,3017,65,31,38,41,1768,1704,586,526,1039,917,6503,5893,3186,2854,63,28,30,27,1709,1657,564,498,951,829,349,343,170,163,2,3,8,14,59,47,22,28,88,88
050,15,001,Hawaii,Hawaii County,4,12,9882,5030,4852,2560,2267,35,27,22,21,1281,1394,432,415,700,728,4822,4630,2462,2168,31,25,17,14,1242,1358,420,403,650,662,208,222,98,99,4,2,5,7,39,36,12,12,50,66
050,15,001,Hawaii,Hawaii County,4,13,6853,3472,3381,1660,1440,16,21,18,13,1073,1127,265,305,440,475,3303,3207,1568,1355,15,14,12,10,1042,1093,255,296,411,439,169,174,92,85,1,7,6,3,31,34,10,9,29,36
050,15,001,Hawaii,Hawaii County,4,14,5677,2763,2914,1238,1107,13,7,11,7,995,1151,218,235,288,407,2628,2741,1156,1022,11,6,8,3,975,1114,213,231,265,365,135,173,82,85,2,1,3,4,20,37,5,4,23,42
050,15,001,Hawaii,Hawaii County,4,15,5217,2462,2755,1090,958,12,7,9,5,965,1320,154,195,232,270,2347,2676,1019,916,11,7,7,2,942,1305,151,192,217,254,115,79,71,42,1,0,2,3,23,15,3,3,15,16
050,15,001,Hawaii,Hawaii County,4,16,4607,2125,2482,780,837,8,3,5,7,1067,1290,94,171,171,174,2051,2411,742,791,8,3,3,5,1049,1277,94,169,155,166,74,71,38,46,0,0,2,2,18,13,0,2,16,8
050,15,001,Hawaii,Hawaii County,4,17,2944,1287,1657,472,625,4,1,1,2,687,863,56,77,67,89,1263,1617,457,600,3,1,0,1,684,857,56,75,63,83,24,40,15,25,1,0,1,1,3,6,0,2,4,6
050,15,001,Hawaii,Hawaii County,4,18,2442,1000,1442,316,492,5,2,1,0,611,807,27,66,40,75,974,1410,301,471,4,2,1,0,604,802,27,65,37,70,26,32,15,21,1,0,0,0,7,5,0,1,3,5
050,15,001,Hawaii,Hawaii County,4,99,154576,77670,76906,26904,25255,532,362,401,424,19492,20914,9301,8970,21040,20981,70003,69301,24443,22979,460,284,278,268,18654,20056,8577,8337,17591,17377,7667,7605,2461,2276,72,78,123,156,838,858,724,633,3449,3604
050,15,001,Hawaii,Hawaii County,5,0,1980,1076,904,222,184,12,5,6,10,153,132,244,177,439,396,766,656,179,136,10,2,3,4,116,106,170,154,288,254,310,248,43,48,2,3,3,6,37,26,74,23,151,142
050,15,001,Hawaii,Hawaii County,5,1,7405,3841,3564,628,575,30,17,32,24,562,508,707,655,1882,1785,3023,2771,493,471,25,9,25,7,490,446,576,534,1414,1304,818,793,135,104,5,8,7,17,72,62,131,121,468,481
050,15,001,Hawaii,Hawaii County,5,2,10102,5304,4798,1006,896,28,27,11,14,733,675,833,702,2693,2484,4408,3964,821,713,23,22,7,7,702,638,758,644,2097,1940,896,834,185,183,5,5,4,7,31,37,75,58,596,544
050,15,001,Hawaii,Hawaii County,5,3,12014,6255,5759,1348,1166,32,26,22,33,1090,1002,962,830,2801,2702,5320,4943,1162,990,25,21,17,22,1002,944,873,754,2241,2212,935,816,186,176,7,5,5,11,88,58,89,76,560,490
050,15,001,Hawaii,Hawaii County,5,4,11571,5935,5636,1554,1349,24,46,25,31,1092,1038,793,821,2447,2351,5119,4849,1324,1165,18,32,17,16,1028,967,731,757,2001,1912,816,787,230,184,6,14,8,15,64,71,62,64,446,439
050,15,001,Hawaii,Hawaii County,5,5,9927,5144,4783,1505,1210,46,32,41,29,959,948,765,735,1828,1829,4434,4110,1264,1027,36,18,23,19,902,887,706,687,1503,1472,710,673,241,183,10,14,18,10,57,61,59,48,325,357
050,15,001,Hawaii,Hawaii County,5,6,8576,4372,4204,1312,1183,26,21,28,22,890,851,760,655,1356,1472,3838,3649,1101,1006,22,16,22,14,820,801,702,603,1171,1209,534,555,211,177,4,5,6,8,70,50,58,52,185,263
050,15,001,Hawaii,Hawaii County,5,7,8659,4270,4389,1367,1305,36,30,28,30,923,1109,638,627,1278,1288,3790,3863,1203,1123,29,23,14,23,876,1027,589,568,1079,1099,480,526,164,182,7,7,14,7,47,82,49,59,199,189
050,15,001,Hawaii,Hawaii County,5,8,9368,4654,4714,1624,1480,35,23,35,36,1201,1315,563,591,1196,1269,4217,4210,1449,1311,32,20,22,24,1143,1243,536,548,1035,1064,437,504,175,169,3,3,13,12,58,72,27,43,161,205
050,15,001,Hawaii,Hawaii County,5,9,12012,5830,6182,2176,2299,39,24,33,44,1552,1692,725,731,1305,1392,5383,5648,1985,2123,33,20,18,22,1492,1626,691,690,1164,1167,447,534,191,176,6,4,15,22,60,66,34,41,141,225
050,15,001,Hawaii,Hawaii County,5,10,13508,6622,6886,2861,3014,61,31,49,45,1764,1852,676,666,1211,1278,6169,6422,2680,2815,56,26,33,36,1686,1780,642,631,1072,1134,453,464,181,199,5,5,16,9,78,72,34,35,139,144
050,15,001,Hawaii,Hawaii County,5,11,13673,7038,6635,3486,3219,64,25,37,45,1763,1786,615,555,1073,1005,6674,6271,3305,3040,61,22,28,33,1699,1732,590,531,991,913,364,364,181,179,3,3,9,12,64,54,25,24,82,92
050,15,001,Hawaii,Hawaii County,5,12,10892,5622,5270,2844,2511,40,28,32,22,1436,1511,478,413,792,785,5376,5024,2726,2395,36,24,26,15,1400,1477,461,401,727,712,246,246,118,116,4,4,6,7,36,34,17,12,65,73
050,15,001,Hawaii,Hawaii County,5,13,7388,3754,3634,1901,1652,22,11,13,21,1111,1108,258,333,449,509,3584,3466,1810,1574,20,9,9,18,1081,1072,249,324,415,469,170,168,91,78,2,2,4,3,30,36,9,9,34,40
050,15,001,Hawaii,Hawaii County,5,14,5889,2896,2993,1335,1154,25,10,16,10,978,1174,242,239,300,406,2745,2817,1248,1061,22,8,13,6,955,1139,233,235,274,368,151,176,87,93,3,2,3,4,23,35,9,4,26,38
050,15,001,Hawaii,Hawaii County,5,15,5198,2421,2777,1066,986,10,11,6,7,910,1253,166,206,263,314,2314,2678,1006,933,9,11,4,4,889,1233,161,203,245,294,107,99,60,53,1,0,2,3,21,20,5,3,18,20
050,15,001,Hawaii,Hawaii County,5,16,4678,2188,2490,864,857,5,3,8,4,1041,1288,96,162,174,176,2097,2426,805,823,5,3,5,4,1026,1274,95,158,161,164,91,64,59,34,0,0,3,0,15,14,1,4,13,12
050,15,001,Hawaii,Hawaii County,5,17,3073,1337,1736,466,655,7,1,1,3,717,898,58,81,88,98,1308,1684,449,621,6,1,0,2,711,891,58,79,84,90,29,52,17,34,1,0,1,1,6,7,0,2,4,8
050,15,001,Hawaii,Hawaii County,5,18,2529,1019,1510,346,511,5,3,1,2,594,845,31,69,42,80,994,1473,332,490,4,2,1,1,587,838,31,68,39,74,25,37,14,21,1,1,0,1,7,7,0,1,3,6
050,15,001,Hawaii,Hawaii County,5,99,158442,79578,78864,27911,26206,547,374,424,432,19469,20985,9610,9248,21617,21619,71559,70924,25342,23817,472,289,287,277,18605,20121,8852,8569,18001,17851,8019,7940,2569,2389,75,85,137,155,864,864,758,679,3616,3768
050,15,001,Hawaii,Hawaii County,6,0,2161,1123,1038,241,238,9,4,6,5,144,135,231,191,492,465,789,739,187,176,7,2,3,2,109,104,174,165,309,290,334,299,54,62,2,2,3,3,35,31,57,26,183,175
050,15,001,Hawaii,Hawaii County,6,1,7789,4066,3723,712,616,39,21,22,23,597,542,802,737,1894,1784,3127,2872,559,493,30,13,16,7,513,473,631,588,1378,1298,939,851,153,123,9,8,6,16,84,69,171,149,516,486
050,15,001,Hawaii,Hawaii County,6,2,10079,5287,4792,989,899,29,31,11,11,703,623,806,701,2749,2527,4401,3939,813,711,22,23,9,7,675,595,742,650,2140,1953,886,853,176,188,7,8,2,4,28,28,64,51,609,574
050,15,001,Hawaii,Hawaii County,6,3,12176,6356,5820,1369,1175,39,27,22,27,1093,1001,1004,830,2829,2760,5399,4955,1167,994,29,22,16,18,1009,936,922,739,2256,2246,957,865,202,181,10,5,6,9,84,65,82,91,573,514
050,15,001,Hawaii,Hawaii County,6,4,11644,5963,5681,1505,1313,27,37,31,29,1080,1037,798,842,2522,2423,5102,4904,1269,1130,21,28,19,18,1013,968,724,782,2056,1978,861,777,236,183,6,9,12,11,67,69,74,60,466,445
050,15,001,Hawaii,Hawaii County,6,5,10161,5141,5020,1403,1317,39,28,40,28,950,970,775,774,1934,1903,4477,4281,1192,1120,31,17,24,19,901,911,712,718,1617,1496,664,739,211,197,8,11,16,9,49,59,63,56,317,407
050,15,001,Hawaii,Hawaii County,6,6,8968,4518,4450,1341,1256,23,16,28,22,920,887,780,699,1426,1570,3934,3891,1124,1063,19,13,24,15,856,842,710,647,1201,1311,584,559,217,193,4,3,4,7,64,45,70,52,225,259
050,15,001,Hawaii,Hawaii County,6,7,8873,4403,4470,1375,1339,39,40,25,34,941,1090,669,628,1354,1339,3874,3923,1182,1155,31,30,14,27,890,1017,618,568,1139,1126,529,547,193,184,8,10,11,7,51,73,51,60,215,213
