,State FIPS Code,County FIPS Code,year,population,age04,age59,age1014,age1519,age2024,age2529,age3034,age3539,age4044,age4549,age5054,age5559,age6064,age6569,age7074,age7579,age8084,age85plus
0,1,1,1990,34353,0.077868017,0.079876576,0.082903968,0.083602597,0.064797834,0.078246441,0.084825197,0.077285827,0.074025558,0.059499898,0.054667715,0.046051291,0.038628359,0.032282479,0.024713999,0.019241405,0.012808197,0.008674643
1,1,1,1991,35010,0.077549272,0.079177378,0.083947444,0.080234219,0.065352756,0.075464153,0.083833191,0.079948586,0.07700657,0.059325907,0.054298772,0.046129677,0.038874607,0.032447872,0.025164239,0.019337332,0.012882034,0.009025993
2,1,1,1992,35985,0.07730999,0.078643879,0.084590802,0.078504933,0.065499514,0.072419063,0.082979019,0.082840072,0.076142837,0.063720995,0.054189246,0.046046964,0.038766153,0.032319022,0.025371683,0.018868973,0.012671947,0.009114909
3,1,1,1993,36953,0.07680026,0.078288637,0.08491868,0.077828593,0.06446026,0.069791357,0.081292453,0.084972803,0.076719076,0.06464969,0.055151138,0.046491489,0.038724867,0.033204341,0.02606013,0.018537061,0.012800043,0.009309122
4,1,1,1994,38186,0.075996438,0.078667575,0.084900225,0.077751008,0.062824072,0.067956843,0.080134081,0.08670717,0.077751008,0.066385586,0.055439166,0.047032944,0.038783847,0.033205887,0.026030482,0.018436076,0.012570052,0.009427539
5,1,1,1995,39112,0.075040908,0.079975455,0.08514011,0.077955615,0.060416241,0.067063817,0.078032317,0.087773573,0.078850481,0.067754142,0.055353856,0.046967683,0.03942524,0.033646963,0.02610452,0.018383105,0.012630395,0.00948558
6,1,1,1996,40207,0.073071853,0.080632726,0.084661875,0.078294824,0.057179098,0.067749397,0.075409755,0.08918845,0.080558112,0.06993807,0.054642226,0.047404681,0.039893551,0.034247768,0.026164598,0.018827567,0.012560002,0.009575447
7,1,1,1997,41238,0.071875455,0.082132984,0.084703429,0.077962074,0.055458558,0.067486299,0.072505941,0.089989815,0.082132984,0.06835928,0.057568262,0.048256462,0.040520879,0.034313012,0.025946942,0.018914593,0.012318735,0.009554295
8,1,1,1998,42106,0.070180022,0.082244811,0.08397853,0.076924904,0.054909039,0.066095093,0.070821261,0.090889659,0.083194794,0.068470052,0.058186482,0.050325369,0.04172802,0.034436897,0.026480787,0.01945091,0.01201729,0.009666081
9,1,1,1999,42963,0.069711147,0.082885273,0.08486372,0.075879245,0.054139609,0.064148221,0.069362009,0.091334404,0.083653376,0.069036147,0.058724949,0.051579266,0.043106859,0.034401694,0.026324977,0.019249121,0.011870679,0.009729302
10,1,3,1990,98955,0.068697893,0.069971199,0.073376787,0.072942246,0.056864231,0.0701531,0.077429134,0.074953262,0.070638169,0.058663029,0.051457733,0.049830731,0.053751705,0.051781113,0.039836289,0.029710474,0.018270931,0.011671972
11,1,3,1991,102420,0.068267916,0.068922086,0.074096856,0.070083968,0.057918375,0.067906659,0.076752587,0.076176528,0.07342316,0.059011912,0.051806288,0.049824253,0.053251318,0.051308338,0.040714704,0.029974614,0.01835579,0.012204648
12,1,3,1992,106595,0.067986303,0.067826821,0.074037244,0.068746189,0.058370468,0.065415826,0.075557015,0.077649045,0.072198508,0.063455134,0.052638491,0.049899151,0.052206952,0.050987382,0.041559173,0.030085839,0.018706318,0.01267414
13,1,3,1993,111416,0.067575573,0.067090903,0.074109643,0.068562864,0.058016802,0.063348173,0.074585338,0.078354994,0.072619731,0.065071444,0.054722841,0.050656997,0.051060889,0.050953184,0.041879084,0.029412293,0.018991886,0.012987363
14,1,3,1994,116565,0.066898297,0.066992665,0.073727105,0.068614078,0.056680822,0.062025479,0.073246686,0.078685712,0.073504054,0.067172822,0.05590872,0.051636426,0.050306696,0.050383906,0.042019474,0.029622957,0.019165273,0.013408828
15,1,3,1995,120896,0.065957517,0.067711091,0.073534277,0.069092443,0.054782623,0.061772102,0.071482927,0.078828084,0.074642668,0.069142073,0.056891874,0.051722141,0.050100913,0.049736964,0.041754897,0.029752845,0.019289307,0.013805254
16,1,3,1996,125412,0.064236277,0.067633081,0.072656524,0.069578669,0.052395305,0.062378401,0.06904443,0.078955762,0.076053328,0.071755494,0.057099799,0.052307594,0.049708162,0.050059006,0.041694575,0.030531369,0.019679138,0.014233088
17,1,3,1997,130164,0.063327802,0.068567346,0.072585354,0.06948926,0.051035617,0.062213823,0.066600596,0.07827049,0.077433084,0.070411174,0.061476291,0.053486371,0.049537507,0.049184106,0.041171138,0.031007037,0.019675179,0.014527826
18,1,3,1998,134444,0.062085329,0.068199399,0.071643212,0.069017584,0.050935706,0.061415906,0.064874595,0.078084556,0.078716789,0.071070483,0.063052275,0.05604564,0.050154711,0.047975365,0.041214186,0.031559608,0.019227336,0.014727321
19,1,3,1999,137555,0.061618989,0.067951001,0.071833085,0.068161826,0.050641562,0.059597979,0.063712697,0.077307259,0.079030206,0.071963942,0.065057613,0.057671477,0.05072153,0.047253826,0.04105994,0.031718222,0.019526735,0.015172113
20,1,5,1990,25505,0.074887277,0.082493629,0.081160557,0.082101549,0.064928445,0.073397373,0.071358557,0.072456381,0.070652813,0.050578318,0.042619094,0.043050382,0.045677318,0.043952166,0.037012351,0.031327191,0.019564791,0.012781807
21,1,5,1991,26506,0.073190976,0.079038708,0.080245982,0.078133253,0.066626424,0.075190523,0.074285068,0.077076888,0.074171886,0.050931864,0.043235494,0.042330038,0.044027767,0.042330038,0.036293669,0.030370482,0.019165472,0.013355467
22,1,5,1992,26941,0.073196986,0.077094391,0.079952489,0.077391337,0.0681118,0.072788686,0.073827995,0.079098771,0.073159868,0.054971976,0.044727367,0.042537397,0.043131287,0.041386734,0.035930366,0.029694518,0.019078728,0.013919305
23,1,5,1993,27371,0.072522012,0.075189069,0.079207921,0.076504329,0.068831975,0.071718242,0.073910343,0.081071207,0.073618063,0.056629279,0.046837894,0.042819042,0.041722991,0.041101896,0.035950459,0.02875306,0.019327025,0.014285192
24,1,5,1994,27751,0.070772224,0.074231559,0.07751072,0.076177435,0.06861014,0.070916363,0.07415949,0.082447479,0.074123455,0.058736622,0.048538791,0.04327772,0.040430975,0.040971497,0.035962668,0.028791755,0.019206515,0.01513459
25,1,5,1995,27854,0.069612982,0.074459683,0.076829181,0.07704459,0.067746105,0.070582322,0.073095426,0.082501616,0.074746895,0.060709413,0.050262081,0.04322539,0.039994256,0.040389172,0.035542471,0.028398076,0.019171394,0.01568895
26,1,5,1996,28298,0.067142554,0.073892148,0.075482366,0.077496643,0.066400452,0.072125239,0.072054562,0.082514665,0.075623719,0.063750088,0.052194501,0.044102057,0.039543431,0.039578769,0.034914128,0.028376564,0.018799915,0.016008198
27,1,5,1997,28415,0.065845504,0.07432694,0.074819638,0.077635052,0.06552877,0.072496921,0.070631709,0.081611825,0.076227345,0.063733943,0.056836178,0.04504663,0.039239838,0.038817526,0.034207285,0.028189337,0.01851135,0.016294211
28,1,5,1998,28841,0.063694047,0.073575812,0.073783849,0.076488333,0.065947783,0.072847682,0.069900489,0.082105336,0.076869734,0.064976943,0.060296106,0.046947055,0.039249679,0.037169308,0.033771367,0.028119691,0.017613814,0.016642974
29,1,5,1999,28866,0.062391741,0.072230306,0.074031733,0.075209589,0.066479595,0.071745306,0.068904594,0.081479942,0.076144946,0.06616781,0.063881383,0.048049609,0.039596757,0.036790688,0.03363819,0.028026051,0.017875702,0.017356059
30,1,7,1990,16697,0.070551596,0.077618734,0.08276936,0.087680422,0.075223094,0.074025274,0.076241241,0.07198898,0.068455411,0.061088818,0.044558903,0.0425825,0.042223154,0.037611547,0.028747679,0.028508115,0.016829371,0.013295802
31,1,7,1991,17071,0.071231914,0.076269697,0.082010427,0.082947689,0.07662117,0.073106438,0.077499854,0.073985121,0.071583387,0.060804874,0.045105735,0.04276258,0.042176791,0.036728956,0.028996544,0.027824966,0.016460664,0.013883194
32,1,7,1992,17403,0.072056542,0.074757226,0.080790668,0.079698902,0.077400448,0.07240131,0.077975062,0.075274378,0.07027524,0.064241797,0.046428777,0.043096018,0.041889329,0.036315578,0.029535138,0.02752399,0.015974257,0.014365339
33,1,7,1993,17757,0.072365828,0.073998986,0.079517937,0.078166357,0.077152672,0.071971617,0.078898463,0.07664583,0.070507406,0.064819508,0.04848792,0.043926339,0.041279495,0.036211072,0.0299037,0.025961593,0.015599482,0.014585797
34,1,7,1994,18053,0.072120977,0.073505789,0.07760483,0.076995513,0.075389132,0.071788622,0.078878857,0.077715615,0.071234698,0.066193984,0.049687033,0.044535534,0.04082424,0.036337451,0.030576635,0.026034454,0.015509888,0.015066748
35,1,7,1995,18507,0.072026801,0.074080078,0.076457557,0.076025288,0.072837305,0.073107473,0.078294699,0.078132598,0.072242935,0.067650078,0.05106176,0.04506403,0.04117361,0.035824283,0.030420922,0.025503863,0.014751175,0.015345545
36,1,7,1996,18885,0.070638073,0.074238814,0.074450622,0.075138999,0.070373312,0.075509664,0.077574795,0.077786603,0.073815197,0.069314271,0.051893037,0.046068308,0.041461477,0.035742653,0.030553349,0.025575854,0.014244109,0.015620863
37,1,7,1997,19388,0.070146482,0.074788529,0.073034867,0.07324118,0.068857025,0.077315865,0.076903239,0.0774706,0.074633794,0.067361254,0.056168764,0.046781514,0.041572106,0.035434289,0.030740664,0.025789148,0.013771405,0.015989272
38,1,7,1998,19851,0.069517908,0.074253186,0.070878041,0.07153292,0.06800665,0.078535086,0.07657045,0.077678706,0.07571407,0.06715027,0.057981966,0.04936779,0.042365624,0.034708579,0.030980807,0.025842527,0.012896076,0.016019344
39,1,7,1999,20560,0.069357977,0.074173152,0.070476654,0.0692607,0.068190661,0.077723735,0.07733463,0.07786965,0.076361868,0.067509728,0.060846304,0.050924125,0.043385214,0.033511673,0.030350195,0.024708171,0.012256809,0.015758755
40,1,9,1990,39473,0.067362501,0.066855826,0.072201251,0.076786664,0.069895878,0.074658627,0.078028019,0.07521597,0.073847947,0.063157095,0.056063638,0.048944848,0.046310136,0.040432701,0.033997923,0.027993819,0.017834976,0.01041218
41,1,9,1991,40190,0.067379945,0.066608609,0.073003235,0.07280418,0.070664344,0.072679771,0.078676288,0.076362279,0.07569047,0.063274446,0.05618313,0.048967405,0.046553869,0.040283653,0.034535954,0.027643692,0.017765613,0.010923115
42,1,9,1992,40822,0.067635099,0.066214296,0.07295086,0.07064818,0.070844153,0.070819656,0.078119641,0.077776689,0.073146833,0.067316643,0.056415658,0.049042183,0.046176082,0.040713341,0.035544559,0.027215717,0.017980501,0.01143991
43,1,9,1993,41866,0.067692161,0.065852959,0.072875364,0.069674676,0.069913534,0.069053647,0.077986911,0.078703483,0.072421535,0.068074332,0.05818564,0.049777863,0.045693403,0.041465628,0.036162996,0.026322075,0.01829647,0.011847322
44,1,9,1994,42520,0.067638758,0.065992474,0.072530574,0.069473189,0.067638758,0.068626529,0.077587018,0.079139229,0.072389464,0.069496707,0.059007526,0.050823142,0.04560207,0.041345249,0.036194732,0.02598777,0.018250235,0.012276576
45,1,9,1995,44060,0.067884703,0.06758965,0.072787108,0.069314571,0.064684521,0.069133,0.076463913,0.079142079,0.072945983,0.071243759,0.059464367,0.050794371,0.046164321,0.040876078,0.035746709,0.025215615,0.01808897,0.012460281
46,1,9,1996,45344,0.067131263,0.068255999,0.072093331,0.069270466,0.061551694,0.070990649,0.074607445,0.079569513,0.073548871,0.072644672,0.05910374,0.051296754,0.046378793,0.041460833,0.035638673,0.025339626,0.018282463,0.012835215
47,1,9,1997,47055,0.06732547,0.069684412,0.072340878,0.069195622,0.060121135,0.07138455,0.072957178,0.079098927,0.074274785,0.070470726,0.06265009,0.052470513,0.046690044,0.04086707,0.03483158,0.024843269,0.017830199,0.012963553
48,1,9,1998,48824,0.066975258,0.070047518,0.071399312,0.068306571,0.060031951,0.07125594,0.072075209,0.079079961,0.07457398,0.069945109,0.063636736,0.054829592,0.04770195,0.040185155,0.034716533,0.024721448,0.017368507,0.013149271
49,1,9,1999,50237,0.068077314,0.070923821,0.071481179,0.067380616,0.060154866,0.069669765,0.07179967,0.078288911,0.074546649,0.069928539,0.064872504,0.056054303,0.048689213,0.039433087,0.034118279,0.024105739,0.017178574,0.013296972
50,1,11,1990,11032,0.086566352,0.084934735,0.083484409,0.078498912,0.064358231,0.074963742,0.07795504,0.073694706,0.057106599,0.047407542,0.038071066,0.03779913,0.037164612,0.041424946,0.041153009,0.037345903,0.022480058,0.015591008
51,1,11,1991,11188,0.084018591,0.080175188,0.083035395,0.076153021,0.067393636,0.075795495,0.079191991,0.077493743,0.061226314,0.048176618,0.039327851,0.038076511,0.037093314,0.039595996,0.038970325,0.035216303,0.022255989,0.016803718
52,1,11,1992,11125,0.083505618,0.078651685,0.082426966,0.075865169,0.069303371,0.073977528,0.077303371,0.079370787,0.063191011,0.051325843,0.040539326,0.03847191,0.03694382,0.038292135,0.037303371,0.03388764,0.022292135,0.017348315
53,1,11,1993,11219,0.082449416,0.078260094,0.081914609,0.075853463,0.070772796,0.072555486,0.076031732,0.080488457,0.065870398,0.053480702,0.041714948,0.038506106,0.036990819,0.037169088,0.035653802,0.031553614,0.022640164,0.018094304
54,1,11,1994,11370,0.080123131,0.078188215,0.081442392,0.076956904,0.071503958,0.070360598,0.07414248,0.080299033,0.068073879,0.056552331,0.044063325,0.039665787,0.036763412,0.036763412,0.033597186,0.030167106,0.02233949,0.018997361
55,1,11,1995,11431,0.077858455,0.078208381,0.079695565,0.077596011,0.071822238,0.070510017,0.071909719,0.080220453,0.069810165,0.059924766,0.045140408,0.039804042,0.036829674,0.03595486,0.032193159,0.030006124,0.022570204,0.019945762
56,1,11,1996,11574,0.074218075,0.078883705,0.078365302,0.078365302,0.070589252,0.071539658,0.070502851,0.080179713,0.072922067,0.063245205,0.046483497,0.040781061,0.036720235,0.034819423,0.030499395,0.029116986,0.022377743,0.02039053
57,1,11,1997,11624,0.070801789,0.079232622,0.077167928,0.077942189,0.070199587,0.071662078,0.067532691,0.078974535,0.075103235,0.064693737,0.050068823,0.04163799,0.037594632,0.034497591,0.029766001,0.028905712,0.02279766,0.021421198
58,1,11,1998,11655,0.067782068,0.079193479,0.076190476,0.077563278,0.06984127,0.071728872,0.065808666,0.078335478,0.077477477,0.066580867,0.052852853,0.043243243,0.038009438,0.033547834,0.028657229,0.029257829,0.021621622,0.022308022
59,1,11,1999,11755,0.064823479,0.077328796,0.076137814,0.075797533,0.070438111,0.072309655,0.06499362,0.078094428,0.078179498,0.068141217,0.057082093,0.044576776,0.038536793,0.032837091,0.02773288,0.02790302,0.022203318,0.022883879
60,1,13,1990,21886,0.075664809,0.087041945,0.083478022,0.081239148,0.055240793,0.064104907,0.073928539,0.068171434,0.059901307,0.049346614,0.043132596,0.04326967,0.047930184,0.04395504,0.043452435,0.037238417,0.024536233,0.018367906
61,1,13,1991,21755,0.075063204,0.084348426,0.08416456,0.079659848,0.056400827,0.062146633,0.07239715,0.06968513,0.063525626,0.050103425,0.043760055,0.043254424,0.047345438,0.043668122,0.043530223,0.036543323,0.025005746,0.01939784
62,1,13,1992,21794,0.074882995,0.081536203,0.08392218,0.079884372,0.057814077,0.060108287,0.070432229,0.070845187,0.063779022,0.054372763,0.044782968,0.043314674,0.046480683,0.043498211,0.043406442,0.035514362,0.025328072,0.020097274
63,1,13,1993,21813,0.074221794,0.079218814,0.083803237,0.080456608,0.058176317,0.058268005,0.069041397,0.071975427,0.064823729,0.056709302,0.046761106,0.044010452,0.045339935,0.043506166,0.043460322,0.033787191,0.025810297,0.0206299
64,1,13,1994,21851,0.072857077,0.078165759,0.083154089,0.081918448,0.058258203,0.056931033,0.066907693,0.072216375,0.066724635,0.059539609,0.048190014,0.044757677,0.044711912,0.043064391,0.042698275,0.032950437,0.025765411,0.021188962
65,1,13,1995,21824,0.071710044,0.07771261,0.082386364,0.083669355,0.057276393,0.05631415,0.064745235,0.072076613,0.067723607,0.062774927,0.049486804,0.045133798,0.044125733,0.042796921,0.042063783,0.032349707,0.025934751,0.021719208
66,1,13,1996,21863,0.069340896,0.076613457,0.081278873,0.085258199,0.056122216,0.057128482,0.062479989,0.071856561,0.069844029,0.066505054,0.050404793,0.045785116,0.043772584,0.042629099,0.041165439,0.031743128,0.026025706,0.02204638
67,1,13,1997,21840,0.06771978,0.076327839,0.080860806,0.086263736,0.055494505,0.05709707,0.059798535,0.070695971,0.071520147,0.066987179,0.054532967,0.046794872,0.043772894,0.042216117,0.040018315,0.031547619,0.025869963,0.022481685
68,1,13,1998,21718,0.065383553,0.074914817,0.079427203,0.086195782,0.055161617,0.056496915,0.057694079,0.070402431,0.073073027,0.068836909,0.057095497,0.048853486,0.043926697,0.041946772,0.040243116,0.031678792,0.025692974,0.022976333
69,1,13,1999,21605,0.064198102,0.073223791,0.079796343,0.085396899,0.055403842,0.055218699,0.05605184,0.069474659,0.073316362,0.070863226,0.059754686,0.050266142,0.044295302,0.041795881,0.039990743,0.031103911,0.026105068,0.023744504
70,1,15,1990,116118,0.064305276,0.066742452,0.071969893,0.0871355,0.086920202,0.077352348,0.081262164,0.076293081,0.070006373,0.055279974,0.047391447,0.046177165,0.045720732,0.041363096,0.032389466,0.024664565,0.015010593,0.010015674
71,1,15,1991,115247,0.064825982,0.066136212,0.07265265,0.08111274,0.087047819,0.074683072,0.080800368,0.077390301,0.072843545,0.056157644,0.048478485,0.046239815,0.045727871,0.04145878,0.033423864,0.025085252,0.015314932,0.010620667
72,1,15,1992,115804,0.06500639,0.065222272,0.072216849,0.078632862,0.08734586,0.072363649,0.079505026,0.078520604,0.071655556,0.060809644,0.049678768,0.046155573,0.045102069,0.041492522,0.034264792,0.025240924,0.015681669,0.01110497
73,1,15,1993,116324,0.065094048,0.064578247,0.071679103,0.077885905,0.085837832,0.070303635,0.078281352,0.07901207,0.072040164,0.062841718,0.052009903,0.046705753,0.044315876,0.041865823,0.034954094,0.024904577,0.016170352,0.011519549
74,1,15,1994,116161,0.064806605,0.064401994,0.070626114,0.077814413,0.084666971,0.069067932,0.076824408,0.078683896,0.072821343,0.065099302,0.053511936,0.047158685,0.043697971,0.041804048,0.035321666,0.025232221,0.016502957,0.011957542
75,1,15,1995,116790,0.064440449,0.0652025,0.06988612,0.078165939,0.082284442,0.068755887,0.074843737,0.078148814,0.073585067,0.067437281,0.054876274,0.047067386,0.043796558,0.041587465,0.035379741,0.025421697,0.016756572,0.012364072
76,1,15,1996,116684,0.063102053,0.065270303,0.068526962,0.07891399,0.079573892,0.06956395,0.072332111,0.077748449,0.074877447,0.07061808,0.055851702,0.04747866,0.043639231,0.041625244,0.035231908,0.025959,0.016986048,0.01270097
77,1,15,1997,117254,0.062573558,0.066274925,0.067878281,0.079025023,0.078095417,0.069438996,0.069669265,0.076449418,0.076065635,0.069942177,0.060398792,0.048220103,0.043734116,0.041064697,0.034881539,0.026301875,0.017065516,0.012920668
78,1,15,1998,117179,0.061384719,0.065882112,0.066317344,0.078998797,0.078614769,0.068442298,0.067452359,0.075491342,0.076899444,0.070848872,0.062494133,0.050213776,0.044274145,0.040408264,0.035219621,0.02692462,0.016888692,0.013244694
79,1,15,1999,114910,0.062126882,0.066808807,0.066939344,0.074118876,0.072883126,0.065468628,0.065868941,0.074249413,0.077852232,0.073239927,0.066060395,0.052058132,0.045705335,0.041136542,0.03618484,0.027743451,0.01759638,0.01395875
80,1,17,1990,36884,0.06661425,0.069705021,0.073582041,0.0802516,0.070165926,0.069461013,0.072280664,0.069406789,0.065421321,0.054196942,0.045981998,0.04815096,0.046985143,0.047581607,0.043650363,0.037821278,0.024129704,0.014613382
81,1,17,1991,36913,0.067374638,0.068972991,0.073957684,0.076991846,0.070652616,0.067943543,0.072115515,0.070679706,0.067997724,0.05439818,0.046623141,0.047733861,0.046541869,0.047110774,0.043534798,0.037303931,0.024354563,0.015712622
82,1,17,1992,37045,0.068214334,0.068079363,0.073640167,0.075313808,0.07121069,0.066405723,0.071507626,0.071750574,0.067188554,0.057875557,0.047779727,0.047590768,0.045620192,0.046726954,0.043514644,0.036577136,0.024456742,0.016547442
83,1,17,1993,37026,0.068573435,0.067709177,0.073191811,0.074245125,0.070355966,0.064927348,0.071139199,0.072732674,0.067628153,0.05936369,0.049721817,0.047966294,0.044671312,0.046831956,0.043428942,0.035191487,0.024955437,0.017366175
84,1,17,1994,37066,0.06882318,0.06833756,0.072303459,0.074111045,0.069362758,0.06439864,0.07030702,0.072977931,0.068472455,0.061673771,0.051529704,0.048642961,0.044407274,0.04572924,0.042087088,0.034236227,0.024739654,0.017860033
85,1,17,1995,37179,0.068748487,0.069340219,0.071276796,0.074047177,0.067269157,0.064606364,0.069232631,0.072514054,0.069394013,0.063880147,0.052798623,0.048575809,0.044272304,0.045428871,0.041340542,0.033782512,0.024825843,0.018666451
86,1,17,1996,36907,0.067521066,0.069932533,0.069824153,0.073807137,0.064269651,0.066030834,0.068035874,0.072181429,0.07028477,0.066952069,0.053973501,0.049015092,0.043948302,0.04551982,0.040507221,0.033841819,0.024900425,0.019454304
87,1,17,1997,36698,0.067115374,0.071420786,0.069050084,0.072837757,0.062319472,0.066652134,0.066216143,0.071066543,0.071066543,0.066543136,0.058341054,0.049866478,0.043871601,0.045016077,0.039647937,0.033762058,0.025042237,0.020164587
88,1,17,1998,36808,0.066208433,0.071506194,0.067865681,0.071451858,0.061263856,0.067023473,0.065257553,0.070419474,0.072022386,0.067512497,0.060910672,0.051890893,0.044582699,0.044066507,0.039149098,0.033797001,0.024424038,0.020647685
89,1,17,1999,36527,0.066142853,0.071645632,0.067675966,0.069537602,0.060202042,0.066416623,0.064500233,0.069455471,0.071618255,0.068305637,0.063870562,0.05308402,0.045062556,0.04374846,0.038820598,0.033482082,0.024776193,0.021655214
90,1,19,1990,19643,0.057832307,0.061446826,0.072086748,0.076464898,0.06765769,0.067454055,0.075293998,0.071526753,0.074123097,0.061446826,0.057577763,0.055490506,0.053657792,0.049483276,0.040166981,0.03023978,0.017970778,0.010079927
91,1,19,1991,19876,0.058210908,0.060676192,0.071493258,0.072147313,0.068323606,0.066311129,0.075568525,0.072348561,0.075920708,0.060927752,0.0577581,0.055292815,0.053783457,0.050160998,0.04135641,0.030489032,0.01821292,0.011018314
92,1,19,1992,20181,0.058768148,0.060601556,0.070957832,0.069421733,0.068282047,0.065408057,0.075219266,0.073286755,0.07378227,0.065308954,0.058669045,0.055596849,0.053763441,0.049848868,0.041524206,0.029730935,0.018284525,0.011545513
93,1,19,1993,20712,0.059192739,0.060206643,0.07020085,0.067738509,0.06696601,0.064358826,0.074594438,0.074063345,0.073483971,0.066193511,0.060979143,0.056344148,0.053398996,0.050791812,0.042052916,0.02882387,0.018588258,0.012022016
94,1,19,1994,21214,0.059300462,0.060243236,0.068775337,0.066701235,0.064768549,0.063920053,0.073724899,0.074054869,0.073583483,0.067832563,0.062270199,0.057084944,0.053172433,0.051239747,0.042519091,0.028848873,0.019044028,0.012915999
95,1,19,1995,21871,0.059576608,0.061405514,0.067852407,0.065886334,0.061588405,0.064468931,0.072333227,0.074162133,0.0742993,0.068995473,0.063325865,0.057244753,0.054044168,0.051255087,0.042293448,0.028485209,0.019249234,0.013533903
96,1,19,1996,22387,0.058873453,0.061776924,0.066422477,0.065127083,0.058694778,0.06669049,0.070397999,0.073837495,0.074596864,0.071336043,0.064099701,0.058024747,0.054451244,0.051949792,0.041586635,0.028722026,0.019475589,0.01393666
97,1,19,1997,22911,0.058836367,0.062895552,0.065514382,0.063943084,0.056392126,0.067260268,0.068220505,0.07306534,0.075160403,0.069311684,0.068220505,0.059272838,0.054995417,0.052376588,0.041464799,0.028894418,0.019553926,0.014621797
98,1,19,1998,23351,0.058327266,0.062738212,0.06380883,0.062053017,0.055500835,0.067363282,0.066720911,0.072459424,0.075499979,0.068990621,0.06988994,0.061967368,0.056442979,0.052374631,0.041968224,0.029163633,0.019313948,0.015416899
99,1,19,1999,23605,0.058716374,0.062995128,0.0629104,0.060538022,0.054479983,0.06583351,0.066045329,0.071383182,0.075068841,0.069180258,0.071891548,0.063545859,0.057911459,0.052615971,0.041897903,0.029188731,0.019656852,0.016140648
100,1,21,1990,32550,0.067465438,0.07109063,0.078310292,0.076927803,0.066973886,0.073210445,0.079938556,0.072903226,0.068479263,0.059508449,0.050998464,0.050814132,0.044178187,0.042949309,0.03499232,0.030291859,0.01843318,0.012534562
101,1,21,1991,33200,0.067921687,0.070481928,0.078554217,0.073253012,0.068915663,0.071536145,0.079789157,0.074216867,0.071475904,0.059427711,0.051174699,0.050421687,0.044337349,0.042349398,0.035060241,0.029759036,0.018253012,0.013072289
102,1,21,1992,33503,0.06847148,0.069904188,0.078321344,0.071933857,0.070113124,0.070053428,0.078798914,0.07575441,0.070381757,0.0635167,0.051935648,0.050085067,0.043966212,0.041727606,0.034981942,0.028743695,0.018058084,0.013252545
103,1,21,1993,34072,0.06891289,0.069411834,0.077981921,0.071143461,0.069969476,0.068678093,0.077893872,0.076749237,0.070849965,0.06439305,0.053856539,0.050275886,0.043466776,0.042116694,0.035160836,0.027617985,0.018138061,0.013383423
104,1,21,1994,34739,0.069057831,0.069604767,0.077117937,0.071101644,0.068712398,0.068050318,0.076887648,0.077060364,0.071447077,0.066064078,0.054751144,0.050836236,0.043236708,0.042027692,0.034917528,0.027346786,0.017991307,0.013788537
105,1,21,1995,35537,0.06888595,0.070715029,0.076680643,0.071305963,0.066494077,0.068632693,0.075273658,0.077102738,0.072544109,0.067563385,0.055575879,0.050370037,0.043729071,0.041815573,0.034527394,0.026929679,0.01792498,0.013929144
106,1,21,1996,36467,0.0683906,0.071215071,0.075520333,0.071571558,0.064304714,0.070776318,0.073408835,0.077385033,0.073628212,0.06932295,0.055803877,0.050730798,0.043738174,0.041818631,0.033866235,0.026791346,0.017824334,0.013902981
107,1,21,1997,37302,0.068039247,0.072301753,0.074982575,0.071470699,0.063508659,0.071095384,0.071202616,0.076912766,0.074928958,0.067771165,0.059809126,0.051257305,0.04412632,0.041391882,0.033108144,0.026593748,0.017532572,0.01396708
108,1,21,1998,38069,0.067692873,0.072105913,0.073471854,0.070345951,0.063805196,0.071475479,0.069557908,0.07641388,0.075888518,0.067508997,0.061073314,0.053087814,0.04502351,0.041240905,0.033229137,0.026819722,0.017126796,0.014132234
109,1,21,1999,38862,0.068318666,0.072281406,0.073259225,0.069450877,0.06440739,0.069553806,0.069270753,0.075961093,0.076141218,0.068087077,0.062889198,0.054037363,0.045931759,0.040528022,0.03257681,0.026195255,0.016931707,0.014178375
110,1,23,1990,15994,0.071151682,0.075153182,0.085844692,0.091784419,0.062711017,0.068963361,0.071464299,0.069401025,0.065774665,0.059772415,0.049581093,0.046642491,0.044579217,0.043266225,0.030448918,0.028135551,0.020257597,0.015068151
111,1,23,1991,16044,0.071802543,0.072924458,0.08570182,0.087634006,0.063014211,0.067252555,0.0706183,0.070493642,0.068686113,0.059461481,0.050112191,0.047120419,0.045250561,0.04350536,0.031849913,0.028546497,0.019945151,0.016080778
112,1,23,1992,16206,0.072442305,0.071516722,0.085030236,0.085400469,0.063680118,0.065099346,0.069480439,0.072133778,0.068061212,0.06213748,0.051030483,0.047513267,0.045353573,0.043255584,0.032703937,0.028693077,0.019745773,0.016722202
113,1,23,1993,16228,0.073083559,0.069879221,0.083929012,0.083744146,0.063285679,0.063408923,0.06852354,0.073330047,0.068708405,0.063470545,0.053118068,0.048804535,0.045538575,0.043320187,0.033460685,0.02772985,0.019472517,0.017192507
114,1,23,1994,16215,0.072833796,0.069503546,0.082454517,0.082701203,0.062719704,0.062102991,0.067530065,0.07351218,0.069565217,0.065248227,0.054455751,0.05013876,0.045636756,0.042984891,0.033549183,0.027998767,0.019241443,0.017823003
