Office,State,RaceDate,CensusPop,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
Senate,Arizona,19881108,N/A,SANTA CRUZ,"1,702","DeGreen, Keith",Challenger,"4,817","DeConcini, Dennis",Incumbent,N/A,N/A,N/A,N/A,147,"3,115",D,0,26.11,73.89,,,
Senate,Arizona,19881108,N/A,YAVAPAI,"20,382","DeGreen, Keith",Challenger,"21,460","DeConcini, Dennis",Incumbent,N/A,N/A,N/A,N/A,"1,195","1,078",D,0,48.71,51.29,,,
Senate,Arizona,19881108,N/A,YUMA,"9,799","DeGreen, Keith",Challenger,"12,257","DeConcini, Dennis",Incumbent,N/A,N/A,N/A,N/A,384,"2,458",D,0,44.43,55.57,,,
Senate,California,19881108,N/A,ALAMEDA,"173,313","Wilson, Pete",Incumbent,"283,560","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"14,000","110,247",D,0,37.93,62.07,,,
Senate,California,19881108,N/A,ALPINE,311,"Wilson, Pete",Incumbent,194,"McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,49,117,R,0,61.58,38.42,,,
Senate,California,19881108,N/A,AMADOR,"6,896","Wilson, Pete",Incumbent,"4,912","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,457,"1,984",R,0,58.4,41.6,,,
Senate,California,19881108,N/A,BUTTE,"40,056","Wilson, Pete",Incumbent,"28,886","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"3,114","11,170",R,0,58.1,41.9,,,
Senate,California,19881108,N/A,CALAVERAS,"7,584","Wilson, Pete",Incumbent,"5,310","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,494,"2,274",R,0,58.82,41.18,,,
Senate,California,19881108,N/A,COLUSA,"2,960","Wilson, Pete",Incumbent,"1,942","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,150,"1,018",R,0,60.38,39.62,,,
Senate,California,19881108,N/A,CONTRA COSTA,"168,760","Wilson, Pete",Incumbent,"152,714","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"8,785","16,046",R,0,52.5,47.5,,,
Senate,California,19881108,N/A,DEL NORTE,"3,418","Wilson, Pete",Incumbent,"3,863","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,301,445,D,0,46.94,53.06,,,
Senate,California,19881108,N/A,EL DORADO,"30,738","Wilson, Pete",Incumbent,"17,986","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"1,985","12,752",R,0,63.09,36.91,,,
Senate,California,19881108,N/A,FRESNO,"99,315","Wilson, Pete",Incumbent,"81,733","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"6,323","17,582",R,0,54.86,45.14,,,
Senate,California,19881108,N/A,GLENN,"5,006","Wilson, Pete",Incumbent,"2,767","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,270,"2,239",R,0,64.4,35.6,,,
Senate,California,19881108,N/A,HUMBOLDT,"19,384","Wilson, Pete",Incumbent,"30,472","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"1,555","11,088",D,0,38.88,61.12,,,
Senate,California,19881108,N/A,IMPERIAL,"12,391","Wilson, Pete",Incumbent,"10,099","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"1,177","2,292",R,0,55.1,44.9,,,
Senate,California,19881108,N/A,INYO,"4,986","Wilson, Pete",Incumbent,"2,425","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,216,"2,561",R,0,67.28,32.72,,,
Senate,California,19881108,N/A,KERN,"91,303","Wilson, Pete",Incumbent,"53,415","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"5,536","37,888",R,0,63.09,36.91,,,
Senate,California,19881108,N/A,KINGS,"12,238","Wilson, Pete",Incumbent,"8,732","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,757,"3,506",R,0,58.36,41.64,,,
Senate,California,19881108,N/A,LAKE,"9,516","Wilson, Pete",Incumbent,"9,210","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,752,306,R,0,50.82,49.18,,,
Senate,California,19881108,N/A,LASSEN,"4,780","Wilson, Pete",Incumbent,"3,541","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,377,"1,239",R,0,57.45,42.55,,,
Senate,California,19881108,N/A,LOS ANGELES,"1,265,582","Wilson, Pete",Incumbent,"1,261,449","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"76,280","4,133",R,0,50.08,49.92,,,
Senate,California,19881108,N/A,MADERA,"13,324","Wilson, Pete",Incumbent,"9,117","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,996,"4,207",R,0,59.37,40.63,,,
Senate,California,19881108,N/A,MARIN,"49,942","Wilson, Pete",Incumbent,"63,101","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"3,056","13,159",D,0,44.18,55.82,,,
Senate,California,19881108,N/A,MARIPOSA,"3,895","Wilson, Pete",Incumbent,"2,742","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,278,"1,153",R,0,58.69,41.31,,,
Senate,California,19881108,N/A,MENDOCINO,"13,318","Wilson, Pete",Incumbent,"15,835","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"1,317","2,517",D,0,45.68,54.32,,,
Senate,California,19881108,N/A,MERCED,"20,513","Wilson, Pete",Incumbent,"17,247","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"1,656","3,266",R,0,54.32,45.68,,,
Senate,California,19881108,N/A,MODOC,"2,441","Wilson, Pete",Incumbent,"1,414","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,165,"1,027",R,0,63.32,36.68,,,
Senate,California,19881108,N/A,MONO,"2,397","Wilson, Pete",Incumbent,"1,180","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,170,"1,217",R,0,67.01,32.99,,,
Senate,California,19881108,N/A,MONTEREY,"50,136","Wilson, Pete",Incumbent,"46,401","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"4,084","3,735",R,0,51.93,48.07,,,
Senate,California,19881108,N/A,NAPA,"24,071","Wilson, Pete",Incumbent,"20,619","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"1,754","3,452",R,0,53.86,46.14,,,
Senate,California,19881108,N/A,NEVADA,"21,815","Wilson, Pete",Incumbent,"13,598","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"1,498","8,217",R,0,61.6,38.4,,,
Senate,California,19881108,N/A,ORANGE,"593,614","Wilson, Pete",Incumbent,"251,264","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"25,121","342,350",R,0,70.26,29.74,,,
Senate,California,19881108,N/A,PLACER,"42,643","Wilson, Pete",Incumbent,"25,243","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"2,701","17,400",R,0,62.82,37.18,,,
Senate,California,19881108,N/A,PLUMAS,"4,635","Wilson, Pete",Incumbent,"3,877","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,380,758,R,0,54.45,45.55,,,
Senate,California,19881108,N/A,RIVERSIDE,"195,956","Wilson, Pete",Incumbent,"128,422","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"10,026","67,534",R,0,60.41,39.59,,,
Senate,California,19881108,N/A,SACRAMENTO,"201,827","Wilson, Pete",Incumbent,"173,110","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"14,341","28,717",R,0,53.83,46.17,,,
Senate,California,19881108,N/A,SAN BENITO,"5,331","Wilson, Pete",Incumbent,"4,499","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,458,832,R,0,54.23,45.77,,,
Senate,California,19881108,N/A,SAN BERNARDINO,"230,772","Wilson, Pete",Incumbent,"143,465","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"14,019","87,307",R,0,61.66,38.34,,,
Senate,California,19881108,N/A,SAN DIEGO,"549,367","Wilson, Pete",Incumbent,"283,554","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"24,644","265,813",R,0,65.96,34.04,,,
Senate,California,19881108,N/A,SAN FRANCISCO,"70,102","Wilson, Pete",Incumbent,"167,613","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"5,812","97,511",D,0,29.49,70.51,,,
Senate,California,19881108,N/A,SAN JOAQUIN,"75,753","Wilson, Pete",Incumbent,"56,330","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"4,906","19,423",R,0,57.35,42.65,,,
Senate,California,19881108,N/A,SAN LUIS OBISPO,"49,564","Wilson, Pete",Incumbent,"32,452","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"3,085","17,112",R,0,60.43,39.57,,,
Senate,California,19881108,N/A,SAN MATEO,"111,187","Wilson, Pete",Incumbent,"125,724","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"9,007","14,537",D,0,46.93,53.07,,,
Senate,California,19881108,N/A,SANTA BARBARA,"81,282","Wilson, Pete",Incumbent,"56,916","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"4,787","24,366",R,0,58.82,41.18,,,
Senate,California,19881108,N/A,SANTA CLARA,"253,865","Wilson, Pete",Incumbent,"257,463","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"21,037","3,598",D,0,49.65,50.35,,,
Senate,California,19881108,N/A,SANTA CRUZ,"39,104","Wilson, Pete",Incumbent,"58,715","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"4,642","19,611",D,0,39.98,60.02,,,
Senate,California,19881108,N/A,SHASTA,"30,821","Wilson, Pete",Incumbent,"18,384","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"1,837","12,437",R,0,62.64,37.36,,,
Senate,California,19881108,N/A,SIERRA,880,"Wilson, Pete",Incumbent,759,"McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,84,121,R,0,53.69,46.31,,,
Senate,California,19881108,N/A,SISKIYOU,"9,448","Wilson, Pete",Incumbent,"7,577","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,855,"1,871",R,0,55.49,44.51,,,
Senate,California,19881108,N/A,SOLANO,"47,288","Wilson, Pete",Incumbent,"47,420","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"3,351",132,D,0,49.93,50.07,,,
Senate,California,19881108,N/A,SONOMA,"71,775","Wilson, Pete",Incumbent,"81,747","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"6,166","9,972",D,0,46.75,53.25,,,
Senate,California,19881108,N/A,STANISLAUS,"51,423","Wilson, Pete",Incumbent,"42,440","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"2,653","8,983",R,0,54.79,45.21,,,
Senate,California,19881108,N/A,SUTTER,"12,724","Wilson, Pete",Incumbent,"6,466","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,812,"6,258",R,0,66.31,33.69,,,
Senate,California,19881108,N/A,TEHAMA,"10,338","Wilson, Pete",Incumbent,"6,916","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,680,"3,422",R,0,59.92,40.08,,,
Senate,California,19881108,N/A,TRINITY,"3,337","Wilson, Pete",Incumbent,"2,459","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,382,878,R,0,57.57,42.43,,,
Senate,California,19881108,N/A,TULARE,"46,958","Wilson, Pete",Incumbent,"26,980","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"2,516","19,978",R,0,63.51,36.49,,,
Senate,California,19881108,N/A,TUOLUMNE,"10,781","Wilson, Pete",Incumbent,"7,892","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,648,"2,889",R,0,57.74,42.26,,,
Senate,California,19881108,N/A,VENTURA,"149,958","Wilson, Pete",Incumbent,"81,831","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"7,938","68,127",R,0,64.7,35.3,,,
Senate,California,19881108,N/A,YOLO,"23,459","Wilson, Pete",Incumbent,"27,291","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,"1,959","3,832",D,0,46.22,53.78,,,
Senate,California,19881108,N/A,YUBA,"8,828","Wilson, Pete",Incumbent,"5,980","McCarthy, Leo T.",Challenger,N/A,N/A,N/A,N/A,537,"2,848",R,0,59.62,40.38,,,
Senate,Connecticut,19881108,N/A,FAIRFIELD,"191,452","Weicker, Lowell P. Jr.",Incumbent,"157,917","Lieberman, Joseph I.",Challenger,N/A,N/A,N/A,N/A,"4,588","33,535",R,0,54.8,45.2,,,
Senate,Connecticut,19881108,N/A,HARTFORD,"171,324","Weicker, Lowell P. Jr.",Incumbent,"189,692","Lieberman, Joseph I.",Challenger,N/A,N/A,N/A,N/A,"3,706","18,368",D,0,47.46,52.54,,,
Senate,Connecticut,19881108,N/A,LITCHFIELD,"38,184","Weicker, Lowell P. Jr.",Incumbent,"38,400","Lieberman, Joseph I.",Challenger,N/A,N/A,N/A,N/A,855,216,D,0,49.86,50.14,,,
Senate,Connecticut,19881108,N/A,MIDDLESEX,"33,309","Weicker, Lowell P. Jr.",Incumbent,"32,912","Lieberman, Joseph I.",Challenger,N/A,N/A,N/A,N/A,723,397,R,0,50.3,49.7,,,
Senate,Connecticut,19881108,N/A,NEW HAVEN,"146,145","Weicker, Lowell P. Jr.",Incumbent,"177,201","Lieberman, Joseph I.",Challenger,N/A,N/A,N/A,N/A,"4,070","31,056",D,0,45.2,54.8,,,
Senate,Connecticut,19881108,N/A,NEW LONDON,"50,792","Weicker, Lowell P. Jr.",Incumbent,"46,703","Lieberman, Joseph I.",Challenger,N/A,N/A,N/A,N/A,"1,346","4,089",R,0,52.1,47.9,,,
Senate,Connecticut,19881108,N/A,TOLLAND,"27,525","Weicker, Lowell P. Jr.",Incumbent,"26,448","Lieberman, Joseph I.",Challenger,N/A,N/A,N/A,N/A,593,"1,077",R,0,51,49,,,
Senate,Connecticut,19881108,N/A,Votes Not Reported by County,N/A,"Weicker, Lowell P. Jr.",Incumbent,N/A,"Lieberman, Joseph I.",Challenger,N/A,N/A,N/A,N/A,10,0,R,0,0,0,,,
Senate,Connecticut,19881108,N/A,WINDHAM,"19,723","Weicker, Lowell P. Jr.",Incumbent,"19,226","Lieberman, Joseph I.",Challenger,N/A,N/A,N/A,N/A,682,497,R,0,50.64,49.36,,,
Senate,Delaware,19881108,N/A,KENT,"21,808","Roth, William V.",Incumbent,"10,810","Woo, S. B.",Challenger,N/A,N/A,N/A,N/A,N/A,"10,998",R,0,66.86,33.14,,,
Senate,Delaware,19881108,N/A,NEW CASTLE,"99,798","Roth, William V.",Incumbent,"68,408","Woo, S. B.",Challenger,N/A,N/A,N/A,N/A,N/A,"31,390",R,0,59.33,40.67,,,
Senate,Delaware,19881108,N/A,SUSSEX,"29,509","Roth, William V.",Incumbent,"13,160","Woo, S. B.",Challenger,N/A,N/A,N/A,N/A,N/A,"16,349",R,0,69.16,30.84,,,
Senate,Florida,19881108,N/A,ALACHUA,"18,826","Mack, Connie III",Challenger,"42,206","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,"23,380",D,0,30.85,69.15,,,
Senate,Florida,19881108,N/A,BAKER,"2,711","Mack, Connie III",Challenger,"2,498","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,213,R,0,52.04,47.96,,,
Senate,Florida,19881108,N/A,BAY,"23,799","Mack, Connie III",Challenger,"15,824","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,"7,975",R,0,60.06,39.94,,,
Senate,Florida,19881108,N/A,BRADFORD,"2,943","Mack, Connie III",Challenger,"3,766","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,823,D,0,43.87,56.13,,,
Senate,Florida,19881108,N/A,BREVARD,"90,378","Mack, Connie III",Challenger,"64,431","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,1,"25,947",R,0,58.38,41.62,,,
Senate,Florida,19881108,N/A,BROWARD,"171,290","Mack, Connie III",Challenger,"239,490","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,"68,200",D,0,41.7,58.3,,,
Senate,Florida,19881108,N/A,CALHOUN,"1,730","Mack, Connie III",Challenger,"1,814","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,84,D,0,48.81,51.19,,,
Senate,Florida,19881108,N/A,CHARLOTTE,"23,831","Mack, Connie III",Challenger,"20,302","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,"3,529",R,0,54,46,,,
Senate,Florida,19881108,N/A,CITRUS,"16,455","Mack, Connie III",Challenger,"20,056","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,"3,601",D,0,45.07,54.93,,,
Senate,Florida,19881108,N/A,CLAY,"22,812","Mack, Connie III",Challenger,"11,740","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,"11,072",R,0,66.02,33.98,,,
Senate,Florida,19881108,N/A,COLLIER,"36,426","Mack, Connie III",Challenger,"15,906","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,"20,520",R,0,69.61,30.39,,,
Senate,Florida,19881108,N/A,COLUMBIA,"5,717","Mack, Connie III",Challenger,"6,887","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,"1,170",D,0,45.36,54.64,,,
Senate,Florida,19881108,N/A,DESOTO,"3,584","Mack, Connie III",Challenger,"3,515","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,69,R,0,50.49,49.51,,,
Senate,Florida,19881108,N/A,DIXIE,"1,267","Mack, Connie III",Challenger,"2,542","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,"1,275",D,0,33.26,66.74,,,
Senate,Florida,19881108,N/A,DUVAL,"107,644","Mack, Connie III",Challenger,"82,418","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,1,"25,226",R,0,56.64,43.36,,,
Senate,Florida,19881108,N/A,ESCAMBIA,"56,107","Mack, Connie III",Challenger,"33,930","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,1,"22,177",R,0,62.32,37.68,,,
Senate,Florida,19881108,N/A,FLAGLER,"5,952","Mack, Connie III",Challenger,"5,213","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,739,R,0,53.31,46.69,,,
Senate,Florida,19881108,N/A,FRANKLIN,"1,366","Mack, Connie III",Challenger,"1,502","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,136,D,0,47.63,52.37,,,
Senate,Florida,19881108,N/A,GADSDEN,"4,106","Mack, Connie III",Challenger,"7,511","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,"3,405",D,0,35.34,64.66,,,
Senate,Florida,19881108,N/A,GILCHRIST,"1,133","Mack, Connie III",Challenger,"2,133","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,"1,000",D,0,34.69,65.31,,,
Senate,Florida,19881108,N/A,GLADES,"1,259","Mack, Connie III",Challenger,"1,471","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,212,D,0,46.12,53.88,,,
Senate,Florida,19881108,N/A,GULF,"2,068","Mack, Connie III",Challenger,"2,165","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,97,D,0,48.85,51.15,,,
Senate,Florida,19881108,N/A,HAMILTON,"1,276","Mack, Connie III",Challenger,"1,890","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,11,614,D,0,40.3,59.7,,,
Senate,Florida,19881108,N/A,HARDEE,"2,508","Mack, Connie III",Challenger,"2,581","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,73,D,0,49.28,50.72,,,
Senate,Florida,19881108,N/A,HENDRY,"3,396","Mack, Connie III",Challenger,"3,043","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,353,R,0,52.74,47.26,,,
Senate,Florida,19881108,N/A,HERNANDO,"19,047","Mack, Connie III",Challenger,"24,099","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,22,"5,052",D,0,44.15,55.85,,,
Senate,Florida,19881108,N/A,HIGHLANDS,"14,158","Mack, Connie III",Challenger,"12,530","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,"1,628",R,0,53.05,46.95,,,
Senate,Florida,19881108,N/A,HILLSBOROUGH,"85,815","Mack, Connie III",Challenger,"103,373","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,"17,558",D,0,45.36,54.64,,,
Senate,Florida,19881108,N/A,HOLMES,"3,272","Mack, Connie III",Challenger,"2,344","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,928,R,0,58.26,41.74,,,
Senate,Florida,19881108,N/A,INDIAN RIVER,"21,797","Mack, Connie III",Challenger,"13,858","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,"7,939",R,0,61.13,38.87,,,
Senate,Florida,19881108,N/A,JACKSON,"6,631","Mack, Connie III",Challenger,"6,088","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,543,R,0,52.13,47.87,,,
Senate,Florida,19881108,N/A,JEFFERSON,"1,634","Mack, Connie III",Challenger,"3,172","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,"1,538",D,0,34,66,,,
Senate,Florida,19881108,N/A,LAFAYETTE,827,"Mack, Connie III",Challenger,"1,297","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,5,470,D,0,38.94,61.06,,,
Senate,Florida,19881108,N/A,LAKE,"28,666","Mack, Connie III",Challenger,"23,814","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,"4,852",R,0,54.62,45.38,,,
Senate,Florida,19881108,N/A,LEE,"76,605","Mack, Connie III",Challenger,"54,924","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,3,"21,681",R,0,58.24,41.76,,,
Senate,Florida,19881108,N/A,LEON,"24,873","Mack, Connie III",Challenger,"43,378","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,6,"18,505",D,0,36.44,63.56,,,
Senate,Florida,19881108,N/A,LEVY,"3,356","Mack, Connie III",Challenger,"5,178","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,"1,822",D,0,39.33,60.67,,,
Senate,Florida,19881108,N/A,LIBERTY,916,"Mack, Connie III",Challenger,"1,131","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,215,D,0,44.75,55.25,,,
Senate,Florida,19881108,N/A,MADISON,"1,998","Mack, Connie III",Challenger,"3,022","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,"1,024",D,0,39.8,60.2,,,
Senate,Florida,19881108,N/A,MANATEE,"43,165","Mack, Connie III",Challenger,"39,887","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,296,"3,278",R,0,51.97,48.03,,,
Senate,Florida,19881108,N/A,MARION,"30,500","Mack, Connie III",Challenger,"34,279","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,"3,779",D,0,47.08,52.92,,,
Senate,Florida,19881108,N/A,MARTIN,"24,639","Mack, Connie III",Challenger,"15,090","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,"9,549",R,0,62.02,37.98,,,
Senate,Florida,19881108,N/A,MIAMI-DADE,"201,331","Mack, Connie III",Challenger,"225,456","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,"24,125",D,0,47.17,52.83,,,
Senate,Florida,19881108,N/A,MONROE,"12,644","Mack, Connie III",Challenger,"13,713","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,3,"1,069",D,0,47.97,52.03,,,
Senate,Florida,19881108,N/A,NASSAU,"7,305","Mack, Connie III",Challenger,"5,715","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,"1,590",R,0,56.11,43.89,,,
Senate,Florida,19881108,N/A,OKALOOSA,"34,349","Mack, Connie III",Challenger,"13,938","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,"20,411",R,0,71.14,28.86,,,
Senate,Florida,19881108,N/A,OKEECHOBEE,"3,451","Mack, Connie III",Challenger,"3,951","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,N/A,500,D,0,46.62,53.38,,,
Senate,Florida,19881108,N/A,ORANGE,"100,337","Mack, Connie III",Challenger,"78,053","MacKay, Buddy",Challenger,N/A,N/A,N/A,N/A,70,"22,284",R,0,56.25,43.75,,,
