Office,State,RaceDate,CensusPop,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
Governor,Kentucky,1979,N/A,BOYLE,"2,514","Nunn, Louie B.",Challenger,"4,203","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,689",D,0,37.43,62.57,,,
Governor,Kentucky,1979,N/A,BRACKEN,727,"Nunn, Louie B.",Challenger,"1,329","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,602,D,0,35.36,64.64,,,
Governor,Kentucky,1979,N/A,BREATHITT,"1,079","Nunn, Louie B.",Challenger,"2,853","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,774",D,0,27.44,72.56,,,
Governor,Kentucky,1979,N/A,BRECKINRIDGE,"2,707","Nunn, Louie B.",Challenger,"2,898","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,191,D,0,48.3,51.7,,,
Governor,Kentucky,1979,N/A,BULLITT,"2,625","Nunn, Louie B.",Challenger,"5,471","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"2,846",D,0,32.42,67.58,,,
Governor,Kentucky,1979,N/A,BUTLER,"2,133","Nunn, Louie B.",Challenger,"1,262","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,871,R,0,62.83,37.17,,,
Governor,Kentucky,1979,N/A,CALDWELL,"1,943","Nunn, Louie B.",Challenger,"2,585","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,642,D,0,42.91,57.09,,,
Governor,Kentucky,1979,N/A,CALLOWAY,"2,303","Nunn, Louie B.",Challenger,"4,901","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"2,598",D,0,31.97,68.03,,,
Governor,Kentucky,1979,N/A,CAMPBELL,"10,383","Nunn, Louie B.",Challenger,"12,385","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"2,002",D,0,45.6,54.4,,,
Governor,Kentucky,1979,N/A,CARLISLE,686,"Nunn, Louie B.",Challenger,"1,177","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,491,D,0,36.82,63.18,,,
Governor,Kentucky,1979,N/A,CARROLL,639,"Nunn, Louie B.",Challenger,"1,683","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,044",D,0,27.52,72.48,,,
Governor,Kentucky,1979,N/A,CARTER,"2,851","Nunn, Louie B.",Challenger,"3,275","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,424,D,0,46.54,53.46,,,
Governor,Kentucky,1979,N/A,CASEY,"3,049","Nunn, Louie B.",Challenger,"1,284","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,765",R,0,70.37,29.63,,,
Governor,Kentucky,1979,N/A,CHRISTIAN,"2,898","Nunn, Louie B.",Challenger,"6,372","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"3,474",D,0,31.26,68.74,,,
Governor,Kentucky,1979,N/A,CLARK,"1,994","Nunn, Louie B.",Challenger,"4,493","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"2,499",D,0,30.74,69.26,,,
Governor,Kentucky,1979,N/A,CLAY,"3,452","Nunn, Louie B.",Challenger,"2,437","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,015",R,0,58.62,41.38,,,
Governor,Kentucky,1979,N/A,CLINTON,"2,875","Nunn, Louie B.",Challenger,"1,086","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,789",R,0,72.58,27.42,,,
Governor,Kentucky,1979,N/A,CRITTENDEN,"1,508","Nunn, Louie B.",Challenger,"1,353","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,155,R,0,52.71,47.29,,,
Governor,Kentucky,1979,N/A,CUMBERLAND,"2,196","Nunn, Louie B.",Challenger,835,"Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,361",R,0,72.45,27.55,,,
Governor,Kentucky,1979,N/A,DAVIESS,"8,147","Nunn, Louie B.",Challenger,"12,341","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"4,194",D,0,39.76,60.24,,,
Governor,Kentucky,1979,N/A,EDMONSON,"2,405","Nunn, Louie B.",Challenger,"1,745","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,660,R,0,57.95,42.05,,,
Governor,Kentucky,1979,N/A,ELLIOTT,641,"Nunn, Louie B.",Challenger,"1,180","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,539,D,0,35.2,64.8,,,
Governor,Kentucky,1979,N/A,ESTILL,"2,125","Nunn, Louie B.",Challenger,"1,695","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,430,R,0,55.63,44.37,,,
Governor,Kentucky,1979,N/A,FAYETTE,"20,259","Nunn, Louie B.",Challenger,"32,418","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"12,159",D,0,38.46,61.54,,,
Governor,Kentucky,1979,N/A,FLEMING,"1,460","Nunn, Louie B.",Challenger,"2,020","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,560,D,0,41.95,58.05,,,
Governor,Kentucky,1979,N/A,FLOYD,"4,169","Nunn, Louie B.",Challenger,"9,799","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"5,630",D,0,29.85,70.15,,,
Governor,Kentucky,1979,N/A,FRANKLIN,"5,032","Nunn, Louie B.",Challenger,"11,458","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"6,426",D,0,30.52,69.48,,,
Governor,Kentucky,1979,N/A,FULTON,865,"Nunn, Louie B.",Challenger,"1,448","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,583,D,0,37.4,62.6,,,
Governor,Kentucky,1979,N/A,GALLATIN,384,"Nunn, Louie B.",Challenger,831,"Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,447,D,0,31.6,68.4,,,
Governor,Kentucky,1979,N/A,GARRARD,"2,191","Nunn, Louie B.",Challenger,"1,605","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,586,R,0,57.72,42.28,,,
Governor,Kentucky,1979,N/A,GRANT,"1,014","Nunn, Louie B.",Challenger,"1,746","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,732,D,0,36.74,63.26,,,
Governor,Kentucky,1979,N/A,GRAVES,"3,323","Nunn, Louie B.",Challenger,"6,080","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"2,757",D,0,35.34,64.66,,,
Governor,Kentucky,1979,N/A,GRAYSON,"3,743","Nunn, Louie B.",Challenger,"3,049","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,694,R,0,55.11,44.89,,,
Governor,Kentucky,1979,N/A,GREEN,"2,370","Nunn, Louie B.",Challenger,"2,114","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,256,R,0,52.85,47.15,,,
Governor,Kentucky,1979,N/A,GREENUP,"4,295","Nunn, Louie B.",Challenger,"6,873","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"2,578",D,0,38.46,61.54,,,
Governor,Kentucky,1979,N/A,HANCOCK,746,"Nunn, Louie B.",Challenger,"1,135","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,389,D,0,39.66,60.34,,,
Governor,Kentucky,1979,N/A,HARDIN,"5,385","Nunn, Louie B.",Challenger,"8,218","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"2,833",D,0,39.59,60.41,,,
Governor,Kentucky,1979,N/A,HARLAN,"4,203","Nunn, Louie B.",Challenger,"6,886","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"2,683",D,0,37.9,62.1,,,
Governor,Kentucky,1979,N/A,HARRISON,"1,021","Nunn, Louie B.",Challenger,"2,749","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,728",D,0,27.08,72.92,,,
Governor,Kentucky,1979,N/A,HART,"3,573","Nunn, Louie B.",Challenger,"2,936","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,637,R,0,54.89,45.11,,,
Governor,Kentucky,1979,N/A,HENDERSON,"2,503","Nunn, Louie B.",Challenger,"6,083","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"3,580",D,0,29.15,70.85,,,
Governor,Kentucky,1979,N/A,HENRY,"1,180","Nunn, Louie B.",Challenger,"2,598","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,418",D,0,31.23,68.77,,,
Governor,Kentucky,1979,N/A,HICKMAN,871,"Nunn, Louie B.",Challenger,"1,171","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,300,D,0,42.65,57.35,,,
Governor,Kentucky,1979,N/A,HOPKINS,"3,436","Nunn, Louie B.",Challenger,"5,591","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"2,155",D,0,38.06,61.94,,,
Governor,Kentucky,1979,N/A,JACKSON,"2,329","Nunn, Louie B.",Challenger,593,"Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,736",R,0,79.71,20.29,,,
Governor,Kentucky,1979,N/A,JEFFERSON,"62,551","Nunn, Louie B.",Challenger,"125,112","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"62,561",D,0,33.33,66.67,,,
Governor,Kentucky,1979,N/A,JESSAMINE,"2,255","Nunn, Louie B.",Challenger,"2,810","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,555,D,0,44.52,55.48,,,
Governor,Kentucky,1979,N/A,JOHNSON,"3,887","Nunn, Louie B.",Challenger,"2,449","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,438",R,0,61.35,38.65,,,
Governor,Kentucky,1979,N/A,KENTON,"14,839","Nunn, Louie B.",Challenger,"16,422","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,583",D,0,47.47,52.53,,,
Governor,Kentucky,1979,N/A,KNOTT,"1,063","Nunn, Louie B.",Challenger,"2,967","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,904",D,0,26.38,73.62,,,
Governor,Kentucky,1979,N/A,KNOX,"3,781","Nunn, Louie B.",Challenger,"3,338","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,443,R,0,53.11,46.89,,,
Governor,Kentucky,1979,N/A,LARUE,"1,665","Nunn, Louie B.",Challenger,"1,827","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,162,D,0,47.68,52.32,,,
Governor,Kentucky,1979,N/A,LAUREL,"4,775","Nunn, Louie B.",Challenger,"3,512","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,263",R,0,57.62,42.38,,,
Governor,Kentucky,1979,N/A,LAWRENCE,"1,803","Nunn, Louie B.",Challenger,"1,551","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,252,R,0,53.76,46.24,,,
Governor,Kentucky,1979,N/A,LEE,"1,329","Nunn, Louie B.",Challenger,"1,057","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,272,R,0,55.7,44.3,,,
Governor,Kentucky,1979,N/A,LESLIE,"2,557","Nunn, Louie B.",Challenger,"1,159","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,398",R,0,68.81,31.19,,,
Governor,Kentucky,1979,N/A,LETCHER,"2,427","Nunn, Louie B.",Challenger,"3,338","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,911,D,0,42.1,57.9,,,
Governor,Kentucky,1979,N/A,LEWIS,"2,008","Nunn, Louie B.",Challenger,"1,319","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,689,R,0,60.35,39.65,,,
Governor,Kentucky,1979,N/A,LINCOLN,"2,407","Nunn, Louie B.",Challenger,"2,559","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,152,D,0,48.47,51.53,,,
Governor,Kentucky,1979,N/A,LIVINGSTON,850,"Nunn, Louie B.",Challenger,"1,932","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,082",D,0,30.55,69.45,,,
Governor,Kentucky,1979,N/A,LOGAN,"2,257","Nunn, Louie B.",Challenger,"2,791","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,534,D,0,44.71,55.29,,,
Governor,Kentucky,1979,N/A,LYON,618,"Nunn, Louie B.",Challenger,"1,256","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,638,D,0,32.98,67.02,,,
Governor,Kentucky,1979,N/A,MADISON,"4,489","Nunn, Louie B.",Challenger,"7,591","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"3,102",D,0,37.16,62.84,,,
Governor,Kentucky,1979,N/A,MAGOFFIN,"2,589","Nunn, Louie B.",Challenger,"2,324","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,265,R,0,52.7,47.3,,,
Governor,Kentucky,1979,N/A,MARION,"1,325","Nunn, Louie B.",Challenger,"3,534","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"2,209",D,0,27.27,72.73,,,
Governor,Kentucky,1979,N/A,MARSHALL,"2,010","Nunn, Louie B.",Challenger,"5,185","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"3,175",D,0,27.94,72.06,,,
Governor,Kentucky,1979,N/A,MARTIN,"1,203","Nunn, Louie B.",Challenger,"1,150","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,53,R,0,51.13,48.87,,,
Governor,Kentucky,1979,N/A,MASON,"1,566","Nunn, Louie B.",Challenger,"2,977","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,411",D,0,34.47,65.53,,,
Governor,Kentucky,1979,N/A,MCCRACKEN,"4,388","Nunn, Louie B.",Challenger,"12,308","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"7,920",D,0,26.28,73.72,,,
Governor,Kentucky,1979,N/A,MCCREARY,"1,520","Nunn, Louie B.",Challenger,"1,072","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,448,R,0,58.64,41.36,,,
Governor,Kentucky,1979,N/A,MCLEAN,845,"Nunn, Louie B.",Challenger,"1,733","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,888,D,0,32.78,67.22,,,
Governor,Kentucky,1979,N/A,MEADE,"1,656","Nunn, Louie B.",Challenger,"2,649","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,993,D,0,38.47,61.53,,,
Governor,Kentucky,1979,N/A,MENIFEE,363,"Nunn, Louie B.",Challenger,805,"Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,442,D,0,31.08,68.92,,,
Governor,Kentucky,1979,N/A,MERCER,"2,355","Nunn, Louie B.",Challenger,"3,384","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,029",D,0,41.04,58.96,,,
Governor,Kentucky,1979,N/A,METCALFE,"1,937","Nunn, Louie B.",Challenger,"1,893","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,44,R,0,50.57,49.43,,,
Governor,Kentucky,1979,N/A,MONROE,"3,963","Nunn, Louie B.",Challenger,"1,356","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"2,607",R,0,74.51,25.49,,,
Governor,Kentucky,1979,N/A,MONTGOMERY,"1,568","Nunn, Louie B.",Challenger,"2,754","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,186",D,0,36.28,63.72,,,
Governor,Kentucky,1979,N/A,MORGAN,"1,436","Nunn, Louie B.",Challenger,"1,776","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,340,D,0,44.71,55.29,,,
Governor,Kentucky,1979,N/A,MUHLENBERG,"2,703","Nunn, Louie B.",Challenger,"5,481","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"2,778",D,0,33.03,66.97,,,
Governor,Kentucky,1979,N/A,NELSON,"2,077","Nunn, Louie B.",Challenger,"4,312","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"2,235",D,0,32.51,67.49,,,
Governor,Kentucky,1979,N/A,NICHOLAS,528,"Nunn, Louie B.",Challenger,"1,220","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,692,D,0,30.21,69.79,,,
Governor,Kentucky,1979,N/A,OHIO,"3,111","Nunn, Louie B.",Challenger,"3,390","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,279,D,0,47.85,52.15,,,
Governor,Kentucky,1979,N/A,OLDHAM,"2,322","Nunn, Louie B.",Challenger,"3,492","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,170",D,0,39.94,60.06,,,
Governor,Kentucky,1979,N/A,OWEN,701,"Nunn, Louie B.",Challenger,"1,722","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,021",D,0,28.93,71.07,,,
Governor,Kentucky,1979,N/A,OWSLEY,"1,095","Nunn, Louie B.",Challenger,444,"Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,651,R,0,71.15,28.85,,,
Governor,Kentucky,1979,N/A,PENDLETON,982,"Nunn, Louie B.",Challenger,"1,576","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,594,D,0,38.39,61.61,,,
Governor,Kentucky,1979,N/A,PERRY,"3,405","Nunn, Louie B.",Challenger,"3,895","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,490,D,0,46.64,53.36,,,
Governor,Kentucky,1979,N/A,PIKE,"8,048","Nunn, Louie B.",Challenger,"10,026","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,978",D,0,44.53,55.47,,,
Governor,Kentucky,1979,N/A,POWELL,"1,231","Nunn, Louie B.",Challenger,"2,002","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,771,D,0,38.08,61.92,,,
Governor,Kentucky,1979,N/A,PULASKI,"7,435","Nunn, Louie B.",Challenger,"5,309","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"2,126",R,0,58.34,41.66,,,
Governor,Kentucky,1979,N/A,ROBERTSON,306,"Nunn, Louie B.",Challenger,572,"Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,266,D,0,34.85,65.15,,,
Governor,Kentucky,1979,N/A,ROCKCASTLE,"2,490","Nunn, Louie B.",Challenger,"1,518","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,972,R,0,62.13,37.87,,,
Governor,Kentucky,1979,N/A,ROWAN,"1,892","Nunn, Louie B.",Challenger,"3,181","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,289",D,0,37.3,62.7,,,
Governor,Kentucky,1979,N/A,RUSSELL,"2,898","Nunn, Louie B.",Challenger,"2,049","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,849,R,0,58.58,41.42,,,
Governor,Kentucky,1979,N/A,SCOTT,"1,520","Nunn, Louie B.",Challenger,"3,173","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,653",D,0,32.39,67.61,,,
Governor,Kentucky,1979,N/A,SHELBY,"2,116","Nunn, Louie B.",Challenger,"3,802","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,686",D,0,35.76,64.24,,,
Governor,Kentucky,1979,N/A,SIMPSON,"1,352","Nunn, Louie B.",Challenger,"1,610","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,258,D,0,45.64,54.36,,,
Governor,Kentucky,1979,N/A,SPENCER,624,"Nunn, Louie B.",Challenger,914,"Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,290,D,0,40.57,59.43,,,
Governor,Kentucky,1979,N/A,TAYLOR,"2,983","Nunn, Louie B.",Challenger,"2,947","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,36,R,0,50.3,49.7,,,
Governor,Kentucky,1979,N/A,TODD,"1,036","Nunn, Louie B.",Challenger,"1,479","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,443,D,0,41.19,58.81,,,
Governor,Kentucky,1979,N/A,TRIGG,995,"Nunn, Louie B.",Challenger,"2,229","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,234",D,0,30.86,69.14,,,
Governor,Kentucky,1979,N/A,TRIMBLE,562,"Nunn, Louie B.",Challenger,990,"Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,428,D,0,36.21,63.79,,,
Governor,Kentucky,1979,N/A,UNION,"1,132","Nunn, Louie B.",Challenger,"2,520","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,388",D,0,31,69,,,
Governor,Kentucky,1979,N/A,WARREN,"5,257","Nunn, Louie B.",Challenger,"10,005","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"4,748",D,0,34.45,65.55,,,
Governor,Kentucky,1979,N/A,WASHINGTON,"1,348","Nunn, Louie B.",Challenger,"1,957","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,609,D,0,40.79,59.21,,,
Governor,Kentucky,1979,N/A,WAYNE,"2,881","Nunn, Louie B.",Challenger,"2,940","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,59,D,0,49.49,50.51,,,
Governor,Kentucky,1979,N/A,WEBSTER,"1,134","Nunn, Louie B.",Challenger,"2,583","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,449",D,0,30.51,69.49,,,
Governor,Kentucky,1979,N/A,WHITLEY,"3,831","Nunn, Louie B.",Challenger,"3,190","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,641,R,0,54.56,45.44,,,
Governor,Kentucky,1979,N/A,WOLFE,"1,191","Nunn, Louie B.",Challenger,"1,037","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,154,R,0,53.46,46.54,,,
Governor,Kentucky,1979,N/A,WOODFORD,"1,756","Nunn, Louie B.",Challenger,"3,209","Brown, J. Y. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,453",D,0,35.37,64.63,,,
Governor,Louisiana,19791208,N/A,ACADIA,"9,822","Treen, David Conner",Challenger,"9,661","Lambert, Louis",Challenger,N/A,N/A,N/A,N/A,N/A,161,R,0,50.41,49.59,,,
Governor,Louisiana,19791208,N/A,ALLEN,"3,267","Treen, David Conner",Challenger,"6,496","Lambert, Louis",Challenger,N/A,N/A,N/A,N/A,N/A,"3,229",D,0,33.46,66.54,,,
Governor,Louisiana,19791208,N/A,ASCENSION,"3,008","Treen, David Conner",Challenger,"17,012","Lambert, Louis",Challenger,N/A,N/A,N/A,N/A,N/A,"14,004",D,0,15.02,84.98,,,
Governor,Louisiana,19791208,N/A,ASSUMPTION,"3,497","Treen, David Conner",Challenger,"5,675","Lambert, Louis",Challenger,N/A,N/A,N/A,N/A,N/A,"2,178",D,0,38.13,61.87,,,
Governor,Louisiana,19791208,N/A,AVOYELLES,"7,020","Treen, David Conner",Challenger,"9,768","Lambert, Louis",Challenger,N/A,N/A,N/A,N/A,N/A,"2,748",D,0,41.82,58.18,,,
Governor,Louisiana,19791208,N/A,BEAUREGARD,"4,848","Treen, David Conner",Challenger,"4,473","Lambert, Louis",Challenger,N/A,N/A,N/A,N/A,N/A,375,R,0,52.01,47.99,,,
Governor,Louisiana,19791208,N/A,BIENVILLE,"2,999","Treen, David Conner",Challenger,"3,886","Lambert, Louis",Challenger,N/A,N/A,N/A,N/A,N/A,887,D,0,43.56,56.44,,,
Governor,Louisiana,19791208,N/A,BOSSIER,"11,731","Treen, David Conner",Challenger,"8,018","Lambert, Louis",Challenger,N/A,N/A,N/A,N/A,N/A,"3,713",R,0,59.4,40.6,,,
