Office,State,RaceDate,CensusPop,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
Governor,Virginia,1969,N/A,ACCOMACK,"3,188","Holton, Linwood",Challenger,"3,207","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,212,19,D,0,49.85,50.15,,,
Governor,Virginia,1969,N/A,ALBEMARLE,"3,001","Holton, Linwood",Challenger,"3,136","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,108,135,D,0,48.9,51.1,,,
Governor,Virginia,1969,N/A,ALEXANDRIA,"8,987","Holton, Linwood",Challenger,"8,589","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,212,398,R,0,51.13,48.87,,,
Governor,Virginia,1969,N/A,ALLEGHANY,"1,312","Holton, Linwood",Challenger,"1,224","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,18,88,R,0,51.74,48.26,,,
Governor,Virginia,1969,N/A,AMELIA,692,"Holton, Linwood",Challenger,841,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,156,149,D,0,45.14,54.86,,,
Governor,Virginia,1969,N/A,AMHERST,"2,100","Holton, Linwood",Challenger,"2,264","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,189,164,D,0,48.12,51.88,,,
Governor,Virginia,1969,N/A,APPOMATTOX,"1,072","Holton, Linwood",Challenger,"1,719","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,96,647,D,0,38.41,61.59,,,
Governor,Virginia,1969,N/A,ARLINGTON,"18,418","Holton, Linwood",Challenger,"17,097","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,946,"1,321",R,0,51.86,48.14,,,
Governor,Virginia,1969,N/A,AUGUSTA,"4,992","Holton, Linwood",Challenger,"2,365","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,65,"2,627",R,0,67.85,32.15,,,
Governor,Virginia,1969,N/A,BATH,547,"Holton, Linwood",Challenger,602,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,8,55,D,0,47.61,52.39,,,
Governor,Virginia,1969,N/A,BEDFORD,"2,254","Holton, Linwood",Challenger,"1,934","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,464,320,R,0,53.82,46.18,,,
Governor,Virginia,1969,N/A,BEDFORD CITY,689,"Holton, Linwood",Challenger,763,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,127,74,D,0,47.45,52.55,,,
Governor,Virginia,1969,N/A,BLAND,764,"Holton, Linwood",Challenger,702,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,9,62,R,0,52.11,47.89,,,
Governor,Virginia,1969,N/A,BOTETOURT,"2,244","Holton, Linwood",Challenger,"1,571","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,36,673,R,0,58.82,41.18,,,
Governor,Virginia,1969,N/A,BRISTOL,"1,113","Holton, Linwood",Challenger,"1,750","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,12,637,D,0,38.88,61.12,,,
Governor,Virginia,1969,N/A,BRUNSWICK,"1,280","Holton, Linwood",Challenger,"1,776","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,264,496,D,0,41.88,58.12,,,
Governor,Virginia,1969,N/A,BUCHANAN,"3,379","Holton, Linwood",Challenger,"4,184","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,156,805,D,0,44.68,55.32,,,
Governor,Virginia,1969,N/A,BUCKINGHAM,725,"Holton, Linwood",Challenger,"1,319","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,451,594,D,0,35.47,64.53,,,
Governor,Virginia,1969,N/A,BUENA VISTA,636,"Holton, Linwood",Challenger,554,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,14,82,R,0,53.45,46.55,,,
Governor,Virginia,1969,N/A,CAMPBELL,"3,494","Holton, Linwood",Challenger,"2,436","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,549,"1,058",R,0,58.92,41.08,,,
Governor,Virginia,1969,N/A,CAROLINE,"1,025","Holton, Linwood",Challenger,"1,530","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,52,505,D,0,40.12,59.88,,,
Governor,Virginia,1969,N/A,CARROLL,"3,879","Holton, Linwood",Challenger,"1,988","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,45,"1,891",R,0,66.12,33.88,,,
Governor,Virginia,1969,N/A,CHARLES CITY,340,"Holton, Linwood",Challenger,911,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,16,571,D,0,27.18,72.82,,,
Governor,Virginia,1969,N/A,CHARLOTTE,988,"Holton, Linwood",Challenger,"1,309","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,100,321,D,0,43.01,56.99,,,
Governor,Virginia,1969,N/A,CHARLOTTESVILLE,"3,826","Holton, Linwood",Challenger,"4,745","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,98,919,D,0,44.64,55.36,,,
Governor,Virginia,1969,N/A,CHESAPEAKE,"8,158","Holton, Linwood",Challenger,"8,214","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,792,56,D,0,49.83,50.17,,,
Governor,Virginia,1969,N/A,CHESTERFIELD,"17,261","Holton, Linwood",Challenger,"7,694","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,632,"9,567",R,0,69.17,30.83,,,
Governor,Virginia,1969,N/A,CLARKE,853,"Holton, Linwood",Challenger,980,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,10,127,D,0,46.54,53.46,,,
Governor,Virginia,1969,N/A,CLIFTON FORGE,734,"Holton, Linwood",Challenger,720,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,32,14,R,0,50.48,49.52,,,
Governor,Virginia,1969,N/A,COLONIAL HEIGHTS,"1,923","Holton, Linwood",Challenger,"1,552","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,96,371,R,0,55.34,44.66,,,
Governor,Virginia,1969,N/A,COVINGTON,"1,230","Holton, Linwood",Challenger,"1,309","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,24,79,D,0,48.44,51.56,,,
Governor,Virginia,1969,N/A,CRAIG,480,"Holton, Linwood",Challenger,543,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,3,63,D,0,46.92,53.08,,,
Governor,Virginia,1969,N/A,CULPEPER,"1,642","Holton, Linwood",Challenger,"1,564","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,57,78,R,0,51.22,48.78,,,
Governor,Virginia,1969,N/A,CUMBERLAND,650,"Holton, Linwood",Challenger,"1,173","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,61,523,D,0,35.66,64.34,,,
Governor,Virginia,1969,N/A,DANVILLE,"5,040","Holton, Linwood",Challenger,"5,720","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,170,680,D,0,46.84,53.16,,,
Governor,Virginia,1969,N/A,DICKENSON,"3,377","Holton, Linwood",Challenger,"3,141","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,34,236,R,0,51.81,48.19,,,
Governor,Virginia,1969,N/A,DINWIDDIE,"1,225","Holton, Linwood",Challenger,"2,172","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,158,947,D,0,36.06,63.94,,,
Governor,Virginia,1969,N/A,EMPORIA,713,"Holton, Linwood",Challenger,796,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,42,83,D,0,47.25,52.75,,,
Governor,Virginia,1969,N/A,ESSEX,555,"Holton, Linwood",Challenger,846,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,30,291,D,0,39.61,60.39,,,
Governor,Virginia,1969,N/A,FAIRFAX,"37,932","Holton, Linwood",Challenger,"30,370","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,709,"7,562",R,0,55.54,44.46,,,
Governor,Virginia,1969,N/A,FAIRFAX CITY,"1,872","Holton, Linwood",Challenger,"1,679","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,71,193,R,0,52.72,47.28,,,
Governor,Virginia,1969,N/A,FALLS CHURCH,"1,370","Holton, Linwood",Challenger,"1,393","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,24,23,D,0,49.58,50.42,,,
Governor,Virginia,1969,N/A,FAUQUIER,"2,345","Holton, Linwood",Challenger,"2,403","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,52,58,D,0,49.39,50.61,,,
Governor,Virginia,1969,N/A,FLOYD,"1,607","Holton, Linwood",Challenger,778,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,8,829,R,0,67.38,32.62,,,
Governor,Virginia,1969,N/A,FLUVANNA,620,"Holton, Linwood",Challenger,532,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,35,88,R,0,53.82,46.18,,,
Governor,Virginia,1969,N/A,FRANKLIN,"2,018","Holton, Linwood",Challenger,"2,887","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,74,869,D,0,41.14,58.86,,,
Governor,Virginia,1969,N/A,FRANKLIN CITY,813,"Holton, Linwood",Challenger,720,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,18,93,R,0,53.03,46.97,,,
Governor,Virginia,1969,N/A,FREDERICK,"3,553","Holton, Linwood",Challenger,"1,799","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,64,"1,754",R,0,66.39,33.61,,,
Governor,Virginia,1969,N/A,FREDERICKSBURG,"1,748","Holton, Linwood",Challenger,"2,332","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,23,584,D,0,42.84,57.16,,,
Governor,Virginia,1969,N/A,GALAX,943,"Holton, Linwood",Challenger,911,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,11,32,R,0,50.86,49.14,,,
Governor,Virginia,1969,N/A,GILES,"2,036","Holton, Linwood",Challenger,"2,660","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,93,624,D,0,43.36,56.64,,,
Governor,Virginia,1969,N/A,GLOUCESTER,"1,599","Holton, Linwood",Challenger,"1,384","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,76,215,R,0,53.6,46.4,,,
Governor,Virginia,1969,N/A,GOOCHLAND,"1,023","Holton, Linwood",Challenger,"1,578","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,65,555,D,0,39.33,60.67,,,
Governor,Virginia,1969,N/A,GRAYSON,"2,957","Holton, Linwood",Challenger,"2,442","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,19,515,R,0,54.77,45.23,,,
Governor,Virginia,1969,N/A,GREENE,699,"Holton, Linwood",Challenger,455,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,13,244,R,0,60.57,39.43,,,
Governor,Virginia,1969,N/A,GREENSVILLE,803,"Holton, Linwood",Challenger,"1,159","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,77,356,D,0,40.93,59.07,,,
Governor,Virginia,1969,N/A,HALIFAX,"2,361","Holton, Linwood",Challenger,"2,732","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,110,371,D,0,46.36,53.64,,,
Governor,Virginia,1969,N/A,HAMPTON,"10,765","Holton, Linwood",Challenger,"8,946","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,243,"1,819",R,0,54.61,45.39,,,
Governor,Virginia,1969,N/A,HANOVER,"4,593","Holton, Linwood",Challenger,"2,623","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,208,"1,970",R,0,63.65,36.35,,,
Governor,Virginia,1969,N/A,HARRISONBURG,"2,018","Holton, Linwood",Challenger,"1,251","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,11,767,R,0,61.73,38.27,,,
Governor,Virginia,1969,N/A,HENRICO,"25,779","Holton, Linwood",Challenger,"12,579","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,832,"13,200",R,0,67.21,32.79,,,
Governor,Virginia,1969,N/A,HENRY,"3,139","Holton, Linwood",Challenger,"3,739","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,101,600,D,0,45.64,54.36,,,
Governor,Virginia,1969,N/A,HIGHLAND,498,"Holton, Linwood",Challenger,301,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,3,197,R,0,62.33,37.67,,,
Governor,Virginia,1969,N/A,HOPEWELL,"2,214","Holton, Linwood",Challenger,"1,905","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,341,309,R,0,53.75,46.25,,,
Governor,Virginia,1969,N/A,ISLE OF WIGHT,"2,199","Holton, Linwood",Challenger,"1,576","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,144,623,R,0,58.25,41.75,,,
Governor,Virginia,1969,N/A,JAMES CITY,"1,416","Holton, Linwood",Challenger,"1,431","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,72,15,D,0,49.74,50.26,,,
Governor,Virginia,1969,N/A,KING AND QUEEN,497,"Holton, Linwood",Challenger,766,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,39,269,D,0,39.35,60.65,,,
Governor,Virginia,1969,N/A,KING GEORGE,771,"Holton, Linwood",Challenger,702,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,12,69,R,0,52.34,47.66,,,
Governor,Virginia,1969,N/A,KING WILLIAM,884,"Holton, Linwood",Challenger,979,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,44,95,D,0,47.45,52.55,,,
Governor,Virginia,1969,N/A,LANCASTER,"1,382","Holton, Linwood",Challenger,"1,352","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,39,30,R,0,50.55,49.45,,,
Governor,Virginia,1969,N/A,LEE,"3,875","Holton, Linwood",Challenger,"4,455","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,68,580,D,0,46.52,53.48,,,
Governor,Virginia,1969,N/A,LEXINGTON,817,"Holton, Linwood",Challenger,581,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,8,236,R,0,58.44,41.56,,,
Governor,Virginia,1969,N/A,LOUDOUN,"3,190","Holton, Linwood",Challenger,"3,621","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,51,431,D,0,46.84,53.16,,,
Governor,Virginia,1969,N/A,LOUISA,"1,303","Holton, Linwood",Challenger,"1,260","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,73,43,R,0,50.84,49.16,,,
Governor,Virginia,1969,N/A,LUNENBURG,"1,221","Holton, Linwood",Challenger,"1,154","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,215,67,R,0,51.41,48.59,,,
Governor,Virginia,1969,N/A,LYNCHBURG,"5,694","Holton, Linwood",Challenger,"4,158","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,596,"1,536",R,0,57.8,42.2,,,
Governor,Virginia,1969,N/A,MADISON,"1,164","Holton, Linwood",Challenger,725,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,25,439,R,0,61.62,38.38,,,
Governor,Virginia,1969,N/A,MARTINSVILLE,"1,902","Holton, Linwood",Challenger,"2,482","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,35,580,D,0,43.39,56.61,,,
Governor,Virginia,1969,N/A,MATHEWS,"1,153","Holton, Linwood",Challenger,784,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,28,369,R,0,59.53,40.47,,,
Governor,Virginia,1969,N/A,MECKLENBURG,"2,480","Holton, Linwood",Challenger,"3,347","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,235,867,D,0,42.56,57.44,,,
Governor,Virginia,1969,N/A,MIDDLESEX,833,"Holton, Linwood",Challenger,669,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,42,164,R,0,55.46,44.54,,,
Governor,Virginia,1969,N/A,MONTGOMERY,"5,107","Holton, Linwood",Challenger,"3,151","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,35,"1,956",R,0,61.84,38.16,,,
Governor,Virginia,1969,N/A,NANSEMOND,"3,089","Holton, Linwood",Challenger,"3,084","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,171,5,R,0,50.04,49.96,,,
Governor,Virginia,1969,N/A,NELSON,713,"Holton, Linwood",Challenger,"1,116","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,44,403,D,0,38.98,61.02,,,
Governor,Virginia,1969,N/A,NEW KENT,572,"Holton, Linwood",Challenger,593,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,49,21,D,0,49.1,50.9,,,
Governor,Virginia,1969,N/A,NEWPORT NEWS,"11,678","Holton, Linwood",Challenger,"10,776","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,422,902,R,0,52.01,47.99,,,
Governor,Virginia,1969,N/A,NORFOLK,"20,311","Holton, Linwood",Challenger,"22,617","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,"2,061","2,306",D,0,47.31,52.69,,,
Governor,Virginia,1969,N/A,NORTHAMPTON,"1,390","Holton, Linwood",Challenger,"1,541","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,34,151,D,0,47.42,52.58,,,
Governor,Virginia,1969,N/A,NORTHUMBERLAND,"1,172","Holton, Linwood",Challenger,988,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,22,184,R,0,54.26,45.74,,,
Governor,Virginia,1969,N/A,NORTON,477,"Holton, Linwood",Challenger,517,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,5,40,D,0,47.99,52.01,,,
Governor,Virginia,1969,N/A,NOTTOWAY,"1,551","Holton, Linwood",Challenger,"1,680","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,123,129,D,0,48,52,,,
Governor,Virginia,1969,N/A,ORANGE,"1,529","Holton, Linwood",Challenger,"1,095","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,40,434,R,0,58.27,41.73,,,
Governor,Virginia,1969,N/A,PAGE,"2,682","Holton, Linwood",Challenger,"2,306","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,32,376,R,0,53.77,46.23,,,
Governor,Virginia,1969,N/A,PATRICK,"1,759","Holton, Linwood",Challenger,"1,981","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,48,222,D,0,47.03,52.97,,,
Governor,Virginia,1969,N/A,PETERSBURG,"3,147","Holton, Linwood",Challenger,"3,896","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,171,749,D,0,44.68,55.32,,,
Governor,Virginia,1969,N/A,PITTSYLVANIA,"4,215","Holton, Linwood",Challenger,"5,250","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,137,"1,035",D,0,44.53,55.47,,,
Governor,Virginia,1969,N/A,PORTSMOUTH,"9,638","Holton, Linwood",Challenger,"13,783","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,310,"4,145",D,0,41.15,58.85,,,
Governor,Virginia,1969,N/A,POWHATAN,912,"Holton, Linwood",Challenger,"1,121","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,143,209,D,0,44.86,55.14,,,
Governor,Virginia,1969,N/A,PRINCE EDWARD,"1,783","Holton, Linwood",Challenger,"1,840","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,73,57,D,0,49.21,50.79,,,
Governor,Virginia,1969,N/A,PRINCE GEORGE,"1,249","Holton, Linwood",Challenger,"1,350","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,78,101,D,0,48.06,51.94,,,
Governor,Virginia,1969,N/A,PRINCE WILLIAM,"6,004","Holton, Linwood",Challenger,"5,246","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,153,758,R,0,53.37,46.63,,,
Governor,Virginia,1969,N/A,PULASKI,"3,562","Holton, Linwood",Challenger,"3,399","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,35,163,R,0,51.17,48.83,,,
Governor,Virginia,1969,N/A,RADFORD,"1,681","Holton, Linwood",Challenger,"1,436","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,10,245,R,0,53.93,46.07,,,
Governor,Virginia,1969,N/A,RAPPAHANNOCK,596,"Holton, Linwood",Challenger,688,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,13,92,D,0,46.42,53.58,,,
Governor,Virginia,1969,N/A,RICHMOND,831,"Holton, Linwood",Challenger,559,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,15,272,R,0,59.78,40.22,,,
Governor,Virginia,1969,N/A,RICHMOND CITY,"27,611","Holton, Linwood",Challenger,"18,377","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,736,"9,234",R,0,60.04,39.96,,,
Governor,Virginia,1969,N/A,ROANOKE,"12,124","Holton, Linwood",Challenger,"6,562","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,222,"5,562",R,0,64.88,35.12,,,
Governor,Virginia,1969,N/A,ROANOKE CITY,"13,238","Holton, Linwood",Challenger,"9,860","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,222,"3,378",R,0,57.31,42.69,,,
Governor,Virginia,1969,N/A,ROCKBRIDGE,"1,450","Holton, Linwood",Challenger,957,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,28,493,R,0,60.24,39.76,,,
Governor,Virginia,1969,N/A,ROCKINGHAM,"5,481","Holton, Linwood",Challenger,"2,545","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,44,"2,936",R,0,68.29,31.71,,,
Governor,Virginia,1969,N/A,RUSSELL,"3,261","Holton, Linwood",Challenger,"3,438","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,128,177,D,0,48.68,51.32,,,
Governor,Virginia,1969,N/A,SALEM,"3,356","Holton, Linwood",Challenger,"1,807","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,27,"1,549",R,0,65,35,,,
Governor,Virginia,1969,N/A,SCOTT,"3,869","Holton, Linwood",Challenger,"3,189","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,82,680,R,0,54.82,45.18,,,
Governor,Virginia,1969,N/A,SHENANDOAH,"4,528","Holton, Linwood",Challenger,"2,282","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,30,"2,246",R,0,66.49,33.51,,,
Governor,Virginia,1969,N/A,SMYTH,"4,212","Holton, Linwood",Challenger,"2,988","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,33,"1,224",R,0,58.5,41.5,,,
Governor,Virginia,1969,N/A,SOUTH BOSTON,930,"Holton, Linwood",Challenger,894,"Battle, William C.",Challenger,N/A,N/A,N/A,N/A,9,36,R,0,50.99,49.01,,,
Governor,Virginia,1969,N/A,SOUTHAMPTON,"1,393","Holton, Linwood",Challenger,"1,963","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,79,570,D,0,41.51,58.49,,,
Governor,Virginia,1969,N/A,SPOTSYLVANIA,"1,669","Holton, Linwood",Challenger,"2,153","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,192,484,D,0,43.67,56.33,,,
Governor,Virginia,1969,N/A,STAFFORD,"2,354","Holton, Linwood",Challenger,"2,212","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,32,142,R,0,51.55,48.45,,,
Governor,Virginia,1969,N/A,STAUNTON,"3,297","Holton, Linwood",Challenger,"2,051","Battle, William C.",Challenger,N/A,N/A,N/A,N/A,20,"1,246",R,0,61.65,38.35,,,
