Office,State,RaceDate,CensusPop,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
Governor,Virginia,1989,N/A,AMELIA,"1,937","Coleman, J. Marshall",Challenger,"1,509","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,2,428,R,0,56.21,43.79,,,
Governor,Virginia,1989,N/A,AMHERST,"4,965","Coleman, J. Marshall",Challenger,"4,000","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,4,965,R,0,55.38,44.62,,,
Governor,Virginia,1989,N/A,APPOMATTOX,"2,528","Coleman, J. Marshall",Challenger,"2,321","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,N/A,207,R,0,52.13,47.87,,,
Governor,Virginia,1989,N/A,ARLINGTON,"17,452","Coleman, J. Marshall",Challenger,"35,716","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,44,"18,264",D,0,32.82,67.18,,,
Governor,Virginia,1989,N/A,AUGUSTA,"10,146","Coleman, J. Marshall",Challenger,"4,502","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,16,"5,644",R,0,69.27,30.73,,,
Governor,Virginia,1989,N/A,BATH,900,"Coleman, J. Marshall",Challenger,770,"Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,2,130,R,0,53.89,46.11,,,
Governor,Virginia,1989,N/A,BEDFORD,"8,094","Coleman, J. Marshall",Challenger,"5,871","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,7,"2,223",R,0,57.96,42.04,,,
Governor,Virginia,1989,N/A,BEDFORD CITY,"1,035","Coleman, J. Marshall",Challenger,961,"Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,2,74,R,0,51.85,48.15,,,
Governor,Virginia,1989,N/A,BLAND,"1,287","Coleman, J. Marshall",Challenger,661,"Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,N/A,626,R,0,66.07,33.93,,,
Governor,Virginia,1989,N/A,BOTETOURT,"4,539","Coleman, J. Marshall",Challenger,"3,998","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,5,541,R,0,53.17,46.83,,,
Governor,Virginia,1989,N/A,BRISTOL,"2,920","Coleman, J. Marshall",Challenger,"2,109","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,4,811,R,0,58.06,41.94,,,
Governor,Virginia,1989,N/A,BRUNSWICK,"2,493","Coleman, J. Marshall",Challenger,"3,181","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,N/A,688,D,0,43.94,56.06,,,
Governor,Virginia,1989,N/A,BUCHANAN,"3,875","Coleman, J. Marshall",Challenger,"5,678","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,N/A,"1,803",D,0,40.56,59.44,,,
Governor,Virginia,1989,N/A,BUCKINGHAM,"2,515","Coleman, J. Marshall",Challenger,"2,014","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,2,501,R,0,55.53,44.47,,,
Governor,Virginia,1989,N/A,BUENA VISTA,823,"Coleman, J. Marshall",Challenger,869,"Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,6,46,D,0,48.64,51.36,,,
Governor,Virginia,1989,N/A,CAMPBELL,"9,611","Coleman, J. Marshall",Challenger,"6,043","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,4,"3,568",R,0,61.4,38.6,,,
Governor,Virginia,1989,N/A,CAROLINE,"2,658","Coleman, J. Marshall",Challenger,"3,232","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,1,574,D,0,45.13,54.87,,,
Governor,Virginia,1989,N/A,CARROLL,"4,926","Coleman, J. Marshall",Challenger,"2,375","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,N/A,"2,551",R,0,67.47,32.53,,,
Governor,Virginia,1989,N/A,CHARLES CITY,554,"Coleman, J. Marshall",Challenger,"2,050","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,1,"1,496",D,0,21.27,78.73,,,
Governor,Virginia,1989,N/A,CHARLOTTE,"2,552","Coleman, J. Marshall",Challenger,"2,072","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,2,480,R,0,55.19,44.81,,,
Governor,Virginia,1989,N/A,CHARLOTTESVILLE,"3,902","Coleman, J. Marshall",Challenger,"6,892","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,24,"2,990",D,0,36.15,63.85,,,
Governor,Virginia,1989,N/A,CHESAPEAKE,"21,076","Coleman, J. Marshall",Challenger,"21,384","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,24,308,D,0,49.64,50.36,,,
Governor,Virginia,1989,N/A,CHESTERFIELD,"43,656","Coleman, J. Marshall",Challenger,"23,799","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,151,"19,857",R,0,64.72,35.28,,,
Governor,Virginia,1989,N/A,CLARKE,"1,546","Coleman, J. Marshall",Challenger,"1,394","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,N/A,152,R,0,52.59,47.41,,,
Governor,Virginia,1989,N/A,CLIFTON FORGE,676,"Coleman, J. Marshall",Challenger,912,"Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,N/A,236,D,0,42.57,57.43,,,
Governor,Virginia,1989,N/A,COLONIAL HEIGHTS,"4,954","Coleman, J. Marshall",Challenger,"1,568","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,1,"3,386",R,0,75.96,24.04,,,
Governor,Virginia,1989,N/A,COVINGTON,"1,169","Coleman, J. Marshall",Challenger,"1,570","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,1,401,D,0,42.68,57.32,,,
Governor,Virginia,1989,N/A,CRAIG,902,"Coleman, J. Marshall",Challenger,766,"Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,6,136,R,0,54.08,45.92,,,
Governor,Virginia,1989,N/A,CULPEPER,"4,230","Coleman, J. Marshall",Challenger,"2,670","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,2,"1,560",R,0,61.3,38.7,,,
Governor,Virginia,1989,N/A,CUMBERLAND,"1,617","Coleman, J. Marshall",Challenger,"1,418","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,N/A,199,R,0,53.28,46.72,,,
Governor,Virginia,1989,N/A,DANVILLE,"10,223","Coleman, J. Marshall",Challenger,"6,944","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,2,"3,279",R,0,59.55,40.45,,,
Governor,Virginia,1989,N/A,DICKENSON,"2,131","Coleman, J. Marshall",Challenger,"3,536","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,6,"1,405",D,0,37.6,62.4,,,
Governor,Virginia,1989,N/A,DINWIDDIE,"3,676","Coleman, J. Marshall",Challenger,"3,321","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,N/A,355,R,0,52.54,47.46,,,
Governor,Virginia,1989,N/A,EMPORIA,"1,249","Coleman, J. Marshall",Challenger,"1,094","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,1,155,R,0,53.31,46.69,,,
Governor,Virginia,1989,N/A,ESSEX,"1,694","Coleman, J. Marshall",Challenger,"1,373","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,2,321,R,0,55.23,44.77,,,
Governor,Virginia,1989,N/A,FAIRFAX,"99,957","Coleman, J. Marshall",Challenger,"127,236","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,518,"27,279",D,0,44,56,,,
Governor,Virginia,1989,N/A,FAIRFAX CITY,"3,027","Coleman, J. Marshall",Challenger,"3,398","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,6,371,D,0,47.11,52.89,,,
Governor,Virginia,1989,N/A,FALLS CHURCH,"1,530","Coleman, J. Marshall",Challenger,"2,617","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,2,"1,087",D,0,36.89,63.11,,,
Governor,Virginia,1989,N/A,FAUQUIER,"6,700","Coleman, J. Marshall",Challenger,"5,545","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,4,"1,155",R,0,54.72,45.28,,,
Governor,Virginia,1989,N/A,FLOYD,"2,387","Coleman, J. Marshall",Challenger,"1,566","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,1,821,R,0,60.38,39.62,,,
Governor,Virginia,1989,N/A,FLUVANNA,"2,063","Coleman, J. Marshall",Challenger,"1,554","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,4,509,R,0,57.04,42.96,,,
Governor,Virginia,1989,N/A,FRANKLIN,"6,037","Coleman, J. Marshall",Challenger,"5,158","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,6,879,R,0,53.93,46.07,,,
Governor,Virginia,1989,N/A,FRANKLIN CITY,"1,146","Coleman, J. Marshall",Challenger,"1,865","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,N/A,719,D,0,38.06,61.94,,,
Governor,Virginia,1989,N/A,FREDERICK,"6,581","Coleman, J. Marshall",Challenger,"3,746","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,3,"2,835",R,0,63.73,36.27,,,
Governor,Virginia,1989,N/A,FREDERICKSBURG,"2,321","Coleman, J. Marshall",Challenger,"2,515","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,3,194,D,0,47.99,52.01,,,
Governor,Virginia,1989,N/A,GALAX,"1,077","Coleman, J. Marshall",Challenger,625,"Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,N/A,452,R,0,63.28,36.72,,,
Governor,Virginia,1989,N/A,GILES,"2,468","Coleman, J. Marshall",Challenger,"2,568","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,2,100,D,0,49.01,50.99,,,
Governor,Virginia,1989,N/A,GLOUCESTER,"5,765","Coleman, J. Marshall",Challenger,"4,258","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,13,"1,507",R,0,57.52,42.48,,,
Governor,Virginia,1989,N/A,GOOCHLAND,"3,092","Coleman, J. Marshall",Challenger,"2,473","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,2,619,R,0,55.56,44.44,,,
Governor,Virginia,1989,N/A,GRAYSON,"3,337","Coleman, J. Marshall",Challenger,"1,761","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,N/A,"1,576",R,0,65.46,34.54,,,
Governor,Virginia,1989,N/A,GREENE,"1,726","Coleman, J. Marshall",Challenger,863,"Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,N/A,863,R,0,66.67,33.33,,,
Governor,Virginia,1989,N/A,GREENSVILLE,"1,435","Coleman, J. Marshall",Challenger,"1,952","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,1,517,D,0,42.37,57.63,,,
Governor,Virginia,1989,N/A,HALIFAX,"5,205","Coleman, J. Marshall",Challenger,"4,562","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,2,643,R,0,53.29,46.71,,,
Governor,Virginia,1989,N/A,HAMPTON,"15,489","Coleman, J. Marshall",Challenger,"23,097","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,22,"7,608",D,0,40.14,59.86,,,
Governor,Virginia,1989,N/A,HANOVER,"16,552","Coleman, J. Marshall",Challenger,"7,391","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,32,"9,161",R,0,69.13,30.87,,,
Governor,Virginia,1989,N/A,HARRISONBURG,"3,562","Coleman, J. Marshall",Challenger,"2,647","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,12,915,R,0,57.37,42.63,,,
Governor,Virginia,1989,N/A,HENRICO,"46,947","Coleman, J. Marshall",Challenger,"32,939","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,156,"14,008",R,0,58.77,41.23,,,
Governor,Virginia,1989,N/A,HENRY,"9,414","Coleman, J. Marshall",Challenger,"6,674","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,1,"2,740",R,0,58.52,41.48,,,
Governor,Virginia,1989,N/A,HIGHLAND,626,"Coleman, J. Marshall",Challenger,437,"Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,2,189,R,0,58.89,41.11,,,
Governor,Virginia,1989,N/A,HOPEWELL,"4,119","Coleman, J. Marshall",Challenger,"2,781","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,N/A,"1,338",R,0,59.7,40.3,,,
Governor,Virginia,1989,N/A,ISLE OF WIGHT,"4,442","Coleman, J. Marshall",Challenger,"4,353","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,4,89,R,0,50.51,49.49,,,
Governor,Virginia,1989,N/A,JAMES CITY,"5,850","Coleman, J. Marshall",Challenger,"5,827","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,15,23,R,0,50.1,49.9,,,
Governor,Virginia,1989,N/A,KING AND QUEEN,"1,119","Coleman, J. Marshall",Challenger,"1,278","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,3,159,D,0,46.68,53.32,,,
Governor,Virginia,1989,N/A,KING GEORGE,"1,819","Coleman, J. Marshall",Challenger,"1,563","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,1,256,R,0,53.78,46.22,,,
Governor,Virginia,1989,N/A,KING WILLIAM,"2,265","Coleman, J. Marshall",Challenger,"1,794","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,2,471,R,0,55.8,44.2,,,
Governor,Virginia,1989,N/A,LANCASTER,"2,838","Coleman, J. Marshall",Challenger,"1,834","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,N/A,"1,004",R,0,60.74,39.26,,,
Governor,Virginia,1989,N/A,LEE,"2,830","Coleman, J. Marshall",Challenger,"3,431","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,1,601,D,0,45.2,54.8,,,
Governor,Virginia,1989,N/A,LEXINGTON,740,"Coleman, J. Marshall",Challenger,"1,043","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,1,303,D,0,41.5,58.5,,,
Governor,Virginia,1989,N/A,LOUDOUN,"10,555","Coleman, J. Marshall",Challenger,"11,065","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,25,510,D,0,48.82,51.18,,,
Governor,Virginia,1989,N/A,LOUISA,"3,416","Coleman, J. Marshall",Challenger,"2,931","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,3,485,R,0,53.82,46.18,,,
Governor,Virginia,1989,N/A,LUNENBURG,"2,248","Coleman, J. Marshall",Challenger,"1,896","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,N/A,352,R,0,54.25,45.75,,,
Governor,Virginia,1989,N/A,LYNCHBURG,"10,927","Coleman, J. Marshall",Challenger,"10,060","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,4,867,R,0,52.07,47.93,,,
Governor,Virginia,1989,N/A,MADISON,"2,121","Coleman, J. Marshall",Challenger,"1,448","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,4,673,R,0,59.43,40.57,,,
Governor,Virginia,1989,N/A,MANASSAS,"2,947","Coleman, J. Marshall",Challenger,"2,663","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,6,284,R,0,52.53,47.47,,,
Governor,Virginia,1989,N/A,MANASSAS PARK,460,"Coleman, J. Marshall",Challenger,385,"Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,1,75,R,0,54.44,45.56,,,
Governor,Virginia,1989,N/A,MARTINSVILLE,"2,777","Coleman, J. Marshall",Challenger,"2,763","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,1,14,R,0,50.13,49.87,,,
Governor,Virginia,1989,N/A,MATHEWS,"2,193","Coleman, J. Marshall",Challenger,"1,534","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,1,659,R,0,58.84,41.16,,,
Governor,Virginia,1989,N/A,MECKLENBURG,"5,373","Coleman, J. Marshall",Challenger,"3,287","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,1,"2,086",R,0,62.04,37.96,,,
Governor,Virginia,1989,N/A,MIDDLESEX,"2,142","Coleman, J. Marshall",Challenger,"1,520","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,3,622,R,0,58.49,41.51,,,
Governor,Virginia,1989,N/A,MONTGOMERY,"8,513","Coleman, J. Marshall",Challenger,"9,121","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,5,608,D,0,48.28,51.72,,,
Governor,Virginia,1989,N/A,NELSON,"1,961","Coleman, J. Marshall",Challenger,"2,341","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,N/A,380,D,0,45.58,54.42,,,
Governor,Virginia,1989,N/A,NEW KENT,"2,416","Coleman, J. Marshall",Challenger,"1,797","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,9,619,R,0,57.35,42.65,,,
Governor,Virginia,1989,N/A,NEWPORT NEWS,"21,261","Coleman, J. Marshall",Challenger,"25,284","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,36,"4,023",D,0,45.68,54.32,,,
Governor,Virginia,1989,N/A,NORFOLK,"19,385","Coleman, J. Marshall",Challenger,"37,844","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,62,"18,459",D,0,33.87,66.13,,,
Governor,Virginia,1989,N/A,NORTHAMPTON,"1,989","Coleman, J. Marshall",Challenger,"2,482","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,9,493,D,0,44.49,55.51,,,
Governor,Virginia,1989,N/A,NORTHUMBERLAND,"2,506","Coleman, J. Marshall",Challenger,"1,669","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,2,837,R,0,60.02,39.98,,,
Governor,Virginia,1989,N/A,NORTON,423,"Coleman, J. Marshall",Challenger,808,"Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,3,385,D,0,34.36,65.64,,,
Governor,Virginia,1989,N/A,NOTTOWAY,"2,768","Coleman, J. Marshall",Challenger,"2,331","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,N/A,437,R,0,54.29,45.71,,,
Governor,Virginia,1989,N/A,ORANGE,"3,468","Coleman, J. Marshall",Challenger,"2,465","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,1,"1,003",R,0,58.45,41.55,,,
Governor,Virginia,1989,N/A,PAGE,"3,760","Coleman, J. Marshall",Challenger,"1,925","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,2,"1,835",R,0,66.14,33.86,,,
Governor,Virginia,1989,N/A,PATRICK,"3,246","Coleman, J. Marshall",Challenger,"1,761","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,N/A,"1,485",R,0,64.83,35.17,,,
Governor,Virginia,1989,N/A,PETERSBURG,"3,454","Coleman, J. Marshall",Challenger,"8,394","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,2,"4,940",D,0,29.15,70.85,,,
Governor,Virginia,1989,N/A,PITTSYLVANIA,"10,616","Coleman, J. Marshall",Challenger,"6,349","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,3,"4,267",R,0,62.58,37.42,,,
Governor,Virginia,1989,N/A,POQUOSON,"2,626","Coleman, J. Marshall",Challenger,"1,353","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,2,"1,273",R,0,66,34,,,
Governor,Virginia,1989,N/A,PORTSMOUTH,"12,281","Coleman, J. Marshall",Challenger,"19,998","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,5,"7,717",D,0,38.05,61.95,,,
Governor,Virginia,1989,N/A,POWHATAN,"3,298","Coleman, J. Marshall",Challenger,"1,741","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,2,"1,557",R,0,65.45,34.55,,,
Governor,Virginia,1989,N/A,PRINCE EDWARD,"2,732","Coleman, J. Marshall",Challenger,"2,822","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,2,90,D,0,49.19,50.81,,,
Governor,Virginia,1989,N/A,PRINCE GEORGE,"4,219","Coleman, J. Marshall",Challenger,"2,693","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,1,"1,526",R,0,61.04,38.96,,,
Governor,Virginia,1989,N/A,PRINCE WILLIAM,"21,104","Coleman, J. Marshall",Challenger,"20,329","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,34,775,R,0,50.94,49.06,,,
Governor,Virginia,1989,N/A,PULASKI,"5,771","Coleman, J. Marshall",Challenger,"4,550","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,4,"1,221",R,0,55.92,44.08,,,
Governor,Virginia,1989,N/A,RADFORD,"1,980","Coleman, J. Marshall",Challenger,"2,092","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,3,112,D,0,48.62,51.38,,,
Governor,Virginia,1989,N/A,RAPPAHANNOCK,"1,188","Coleman, J. Marshall",Challenger,971,"Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,1,217,R,0,55.03,44.97,,,
Governor,Virginia,1989,N/A,RICHMOND,"1,558","Coleman, J. Marshall",Challenger,887,"Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,1,671,R,0,63.72,36.28,,,
Governor,Virginia,1989,N/A,RICHMOND CITY,"23,239","Coleman, J. Marshall",Challenger,"49,513","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,67,"26,274",D,0,31.94,68.06,,,
Governor,Virginia,1989,N/A,ROANOKE,"15,807","Coleman, J. Marshall",Challenger,"14,074","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,8,"1,733",R,0,52.9,47.1,,,
Governor,Virginia,1989,N/A,ROANOKE CITY,"11,483","Coleman, J. Marshall",Challenger,"16,590","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,22,"5,107",D,0,40.9,59.1,,,
Governor,Virginia,1989,N/A,ROCKBRIDGE,"2,713","Coleman, J. Marshall",Challenger,"2,314","Wilder, L. Douglas",Challenger,N/A,N/A,N/A,N/A,N/A,399,R,0,53.97,46.03,,,
